gene,gene_name,BA20_SNp_HA_vs_AD.l2fc,BA20_SNp_HA_vs_AD.pval,BA20_SNp_HA_vs_AD.padj,BA20_SNp_HA_vs_AD.raw_l2fc,,,,,
ENSG00000201136,RNU6-353P,0.492273133,0.2417953,,1.109661709,,,,,
ENSG00000124006,OBSL1,0.253087165,0.095040228,0.275181691,0.276568011,,,,,
ENSG00000197157,SND1,0.009481891,0.944362782,0.969126708,-0.009414304,,,,,
ENSG00000236494,AC008080.4,-0.107678887,0.797778741,,-0.354803425,,,,,
ENSG00000168411,RFWD3,-0.044933295,0.843025052,0.913560236,-0.026711305,,,,,
ENSG00000124134,KCNS1,0.870446529,0.022196078,0.139009369,1.135856116,,,,,
ENSG00000161955,TNFSF13,0.673112016,0.017317656,0.12571551,0.803216818,,,,,
ENSG00000102870,ZNF629,0.264370311,0.088181356,0.264479086,0.294692077,,,,,
ENSG00000177425,PAWR,-0.010271394,0.964823559,,0.012642693,,,,,
ENSG00000109458,GAB1,-0.687492953,0.005771005,0.081927585,-0.774440857,,,,,
ENSG00000260583,AP000223.1,0.192280115,0.479567127,,0.169670833,,,,,
ENSG00000262877,AC110285.2,0.014453565,0.968636477,0.983538576,0.055972927,,,,,
ENSG00000083896,YTHDC1,-0.64178517,0.025406971,0.14702328,-0.856489276,,,,,
ENSG00000145868,FBXO38,-0.465653199,0.017692152,0.12610693,-0.533368146,,,,,
ENSG00000165115,KIF27,-0.737481469,0.008755495,0.097224392,-0.841699632,,,,,
ENSG00000160695,VPS11,0.311662858,0.088476803,0.265080494,0.33013296,,,,,
ENSG00000125351,UPF3B,-0.210122319,0.307851031,0.521050886,-0.283621211,,,,,
ENSG00000091542,ALKBH5,0.046872838,0.760349566,0.861851857,0.045997569,,,,,
ENSG00000263001,GTF2I,-0.387787397,0.064069775,0.226258061,-0.399581725,,,,,
ENSG00000089820,ARHGAP4,0.28602169,0.337194595,0.548513989,0.323021807,,,,,
ENSG00000109971,HSPA8,-0.213960558,0.374744182,0.579339891,-0.272815942,,,,,
ENSG00000120942,UBIAD1,0.067126672,0.725674772,0.842091709,0.061162302,,,,,
ENSG00000006625,GGCT,0.452797278,0.077297627,0.249222081,0.511706381,,,,,
ENSG00000153147,SMARCA5,-0.356507082,0.064024827,0.226258061,-0.453941014,,,,,
ENSG00000120899,PTK2B,0.944933777,0.004191931,0.07301495,1.088211661,,,,,
ENSG00000141556,TBCD,0.249372135,0.140703142,0.338919978,0.265050184,,,,,
ENSG00000113532,ST8SIA4,0.827008841,0.010043792,,1.007066885,,,,,
ENSG00000204923,FBXO48,-0.104027901,0.674025771,,-0.151024279,,,,,
ENSG00000181751,C5orf30,0.268452847,0.195748644,0.404962884,0.311934718,,,,,
ENSG00000161036,LRWD1,0.499257433,0.095434846,0.275473404,0.63337573,,,,,
ENSG00000132530,XAF1,-0.031668363,0.890463947,0.939909403,9.05E-04,,,,,
ENSG00000067836,ROGDI,-0.200740929,0.37346931,0.578153762,-0.231271986,,,,,
ENSG00000128805,ARHGAP22,-0.367138882,0.130465631,0.326391238,-0.481056398,,,,,
ENSG00000130005,GAMT,-0.137455618,0.539126527,0.710705867,-0.164332243,,,,,
ENSG00000159335,PTMS,0.078559676,0.762430209,0.863278225,0.089228923,,,,,
ENSG00000104219,ZDHHC2,-0.175926473,0.328169235,0.540165322,-0.1619212,,,,,
ENSG00000063322,MED29,0.241767556,0.274029177,0.487811087,0.262573748,,,,,
ENSG00000019995,ZRANB1,-0.643024857,0.004548625,0.075568317,-0.741935804,,,,,
ENSG00000196177,ACADSB,0.17032987,0.514103667,0.691931853,0.185323261,,,,,
ENSG00000135324,MRAP2,0.827242743,0.04155747,0.184515169,1.334385242,,,,,
ENSG00000132004,FBXW9,0.274223261,0.21534806,0.427962209,0.311045024,,,,,
ENSG00000074621,SLC24A1,-0.480293442,0.11515845,0.302904927,-0.64594617,,,,,
ENSG00000048405,ZNF800,0.305917518,0.145221758,0.34450314,0.373512425,,,,,
ENSG00000100731,PCNX1,-0.093815344,0.522071877,0.697216724,-0.115525209,,,,,
ENSG00000260196,AC124798.1,0.92268218,0.018713727,,1.417808768,,,,,
ENSG00000123689,G0S2,0.706997207,0.081079239,,1.216508604,,,,,
ENSG00000148719,DNAJB12,0.17369418,0.16546368,0.370504302,0.19764085,,,,,
ENSG00000176641,RNF152,-0.626467136,0.004527374,0.075568317,-0.715692107,,,,,
ENSG00000102978,POLR2C,0.430529973,0.012571169,0.109888161,0.447881899,,,,,
ENSG00000174151,CYB561D1,-0.19009508,0.303920096,0.517554305,-0.187432084,,,,,
ENSG00000137699,TRIM29,0.945598307,0.024612074,,2.132070316,,,,,
ENSG00000151655,ITIH2,0.204686262,0.624808894,,0.287271089,,,,,
ENSG00000178381,ZFAND2A,0.243536764,0.242621251,0.456588903,0.23028056,,,,,
ENSG00000131634,TMEM204,-0.286041205,0.445871543,,-0.520577329,,,,,
ENSG00000179010,MRFAP1,-0.136829418,0.374290002,0.57893095,-0.198003739,,,,,
ENSG00000147874,HAUS6,-0.633946205,0.00988944,0.10155598,-0.756574048,,,,,
ENSG00000117154,IGSF21,0.569270359,0.039497634,0.180003968,0.592896925,,,,,
ENSG00000095261,PSMD5,0.235547396,0.332618533,0.544552466,0.262513417,,,,,
ENSG00000196405,EVL,0.342340842,0.059023899,0.217007471,0.354903203,,,,,
ENSG00000172716,SLFN11,0.067274149,0.848476108,,0.098501653,,,,,
ENSG00000165895,ARHGAP42,-0.39907397,0.075174472,0.24529137,-0.40526209,,,,,
ENSG00000136169,SETDB2,-0.492640833,0.006357954,0.08484221,-0.576483265,,,,,
ENSG00000062096,ARSF,0.274362431,0.486749184,,0.536562726,,,,,
ENSG00000249936,RAC1P2,-0.756451284,0.010365121,,-0.948603789,,,,,
ENSG00000138794,CASP6,-0.107873974,0.715122888,,-0.151813007,,,,,
ENSG00000150593,PDCD4,-0.485721876,0.016323456,0.123335026,-0.573582038,,,,,
ENSG00000128791,TWSG1,0.023751673,0.919346319,0.954858153,0.009983076,,,,,
ENSG00000114670,NEK11,-0.288646722,0.061480702,0.221570061,-0.292062366,,,,,
ENSG00000184110,EIF3C,-0.355790208,0.089247012,,-0.430714199,,,,,
ENSG00000132570,PCBD2,-0.007939679,0.96950414,0.984249154,0.045434207,,,,,
ENSG00000196981,WDR5B,0.199844143,0.462904997,,0.339668808,,,,,
ENSG00000022976,ZNF839,-0.386328452,0.036395971,0.173320907,-0.432189598,,,,,
ENSG00000161800,RACGAP1,-0.790606408,0.001265206,0.050339497,-0.865960501,,,,,
ENSG00000092203,TOX4,0.011565123,0.920173363,0.955302845,-0.012667611,,,,,
ENSG00000172262,ZNF131,-0.331131044,0.059654914,0.218406746,-0.378911241,,,,,
ENSG00000140694,PARN,-0.118681284,0.52133217,0.696846746,-0.154358477,,,,,
ENSG00000086200,IPO11,0.115961486,0.461554668,0.651964657,0.127430611,,,,,
ENSG00000213707,HMGB1P10,-0.165843749,0.659763739,,-0.316246883,,,,,
ENSG00000166881,NEMP1,0.096038586,0.719345917,0.838573004,0.154381693,,,,,
ENSG00000136261,BZW2,0.441005548,0.108462588,0.293447417,0.491759131,,,,,
ENSG00000198964,SGMS1,-0.287108395,0.143015823,0.341860719,-0.349492243,,,,,
ENSG00000182154,MRPL41,0.075348578,0.716738074,0.83649129,0.077811061,,,,,
ENSG00000109466,KLHL2,-0.717325081,0.011130092,0.105103191,-0.94436873,,,,,
ENSG00000213463,SYNJ2BP,-0.779496767,0.003677864,0.070021684,-0.946050144,,,,,
ENSG00000163888,CAMK2N2,0.177030569,0.449363867,0.64164809,0.200378191,,,,,
ENSG00000128294,TPST2,0.048463958,0.79708316,0.886474987,0.04772818,,,,,
ENSG00000158079,PTPDC1,-0.323101367,0.196461243,0.405765699,-0.463345169,,,,,
ENSG00000166262,FAM227B,-0.263942424,0.275972172,0.489414701,-0.316225717,,,,,
ENSG00000179673,RPRML,0.503995074,0.182959094,0.391780172,0.679256042,,,,,
ENSG00000180447,GAS1,0.022424506,0.940065824,,0.077793213,,,,,
ENSG00000128585,MKLN1,-0.314203169,0.028364904,0.154143825,-0.319839874,,,,,
ENSG00000112242,E2F3,0.619984319,0.027102719,0.151277113,0.704173274,,,,,
ENSG00000204351,SKIV2L,0.140671069,0.488477983,0.674854543,0.166739321,,,,,
ENSG00000197496,SLC2A10,0.478396159,0.188801961,,0.65588154,,,,,
ENSG00000242028,HYPK,0.052903509,0.880092734,,0.008973311,,,,,
ENSG00000130340,SNX9,-0.388551477,0.053708003,0.207261287,-0.463154194,,,,,
ENSG00000113583,C5orf15,0.684051367,0.029582771,0.157227498,0.83514612,,,,,
ENSG00000237928,NFIA-AS2,-0.577429935,0.040264941,,-0.723676233,,,,,
ENSG00000144837,PLA1A,-0.49709107,0.235896813,,-0.91100641,,,,,
ENSG00000167642,SPINT2,0.907777251,0.010367773,0.102979324,1.105870773,,,,,
ENSG00000142168,SOD1,0.249591771,0.030117641,0.158302368,0.24011566,,,,,
ENSG00000105698,USF2,-0.126465666,0.5218118,0.697157466,-0.15983836,,,,,
ENSG00000188677,PARVB,0.681447503,0.003924844,0.071525896,0.7574249,,,,,
ENSG00000273899,NOL12,0.155011936,0.566863545,,0.157950047,,,,,
ENSG00000272871,AL159169.2,0.239172475,0.532463453,,0.441980924,,,,,
ENSG00000232527,AC245595.1,-0.027144729,0.92740542,,-0.023974664,,,,,
ENSG00000155380,SLC16A1,0.153491593,0.570722694,0.734843836,0.121769581,,,,,
ENSG00000152689,RASGRP3,-0.743798295,0.016514682,0.123521554,-0.979589662,,,,,
ENSG00000101049,SGK2,0.2216677,0.492096486,0.677471878,0.239007438,,,,,
ENSG00000261594,TPBGL,0.735616112,0.057306247,,1.111767115,,,,,
ENSG00000210100,MT-TI,-0.24909884,0.548964887,0.718266317,-0.667697794,,,,,
ENSG00000204525,HLA-C,0.549467459,0.058478938,0.216306523,0.638199787,,,,,
ENSG00000182307,C8orf33,-0.284260242,0.211994268,0.42378029,-0.337907235,,,,,
ENSG00000165997,ARL5B,0.672579638,0.006628613,0.086561888,0.714925737,,,,,
ENSG00000074755,ZZEF1,-0.096327079,0.363538874,0.571440076,-0.067198794,,,,,
ENSG00000116478,HDAC1,-0.425416561,0.058612859,0.216517695,-0.505946793,,,,,
ENSG00000147144,CCDC120,0.10627208,0.555441054,0.722943745,0.166497041,,,,,
ENSG00000065413,ANKRD44,-0.074276816,0.707033017,0.829420133,-0.057725751,,,,,
ENSG00000100503,NIN,-0.592440996,0.004354323,0.07425458,-0.629097144,,,,,
ENSG00000143630,HCN3,0.430651038,0.137830002,,0.484270578,,,,,
ENSG00000188672,RHCE,0.457265132,0.233147921,,0.532363396,,,,,
ENSG00000117395,EBNA1BP2,0.107163959,0.626066461,0.773555099,0.108974177,,,,,
ENSG00000272888,LINC01578,-0.274517186,0.303714528,0.517319464,-0.386408803,,,,,
ENSG00000160298,C21orf58,-0.08453585,0.755129159,,-0.164168695,,,,,
ENSG00000247516,MIR4458HG,-0.17992094,0.362429928,0.570928837,-0.214162716,,,,,
ENSG00000169884,WNT10B,0.575077023,0.079180355,0.252016077,0.679725645,,,,,
ENSG00000132938,MTUS2,0.572874559,0.101176912,0.283927855,0.777191308,,,,,
ENSG00000176049,JAKMIP2,-0.765724372,7.17E-04,0.042712937,-0.901196385,,,,,
ENSG00000095380,NANS,0.419769542,0.161829084,0.365642693,0.468258321,,,,,
ENSG00000167100,SAMD14,0.23121676,0.323628366,0.535506485,0.26033809,,,,,
ENSG00000198900,TOP1,0.040876437,0.777976842,0.873560534,0.039434782,,,,,
ENSG00000104472,CHRAC1,-0.56239722,0.015807766,0.122392406,-0.592052649,,,,,
ENSG00000131386,GALNT15,-0.342419823,0.23818381,0.452571479,-0.401988792,,,,,
ENSG00000198218,QRICH1,0.307922426,0.095026843,0.275181691,0.331588794,,,,,
ENSG00000183878,UTY,0.077811081,0.794380024,,0.449279477,,,,,
ENSG00000178188,SH2B1,-0.117500814,0.388814326,0.592687007,-0.124447947,,,,,
ENSG00000260267,AC026471.1,0.429566667,0.157101212,,0.417890989,,,,,
ENSG00000275111,ZNF2,-0.291808857,0.248890944,0.462480358,-0.35133859,,,,,
ENSG00000225125,RANP4,-0.441597597,0.159630967,,-0.707980928,,,,,
ENSG00000173905,GOLIM4,-0.168350339,0.4126438,0.612431956,-0.172103234,,,,,
ENSG00000237863,AL035425.1,-0.846680172,0.020829562,,-1.241010423,,,,,
ENSG00000185808,PIGP,-0.505325108,0.065862405,0.229463741,-0.714287089,,,,,
ENSG00000163913,IFT122,0.040203895,0.80648064,0.892758714,0.051892459,,,,,
ENSG00000151461,UPF2,-0.662613355,0.032157218,0.163327631,-0.933482495,,,,,
ENSG00000204065,TCEAL5,0.225050859,0.156439182,0.358439185,0.193443135,,,,,
ENSG00000110274,CEP164,-0.392501708,0.077144773,0.249222081,-0.466950536,,,,,
ENSG00000169895,SYAP1,0.293474748,0.048399635,0.196789726,0.284023784,,,,,
ENSG00000138592,USP8,-0.376299494,0.03604965,0.172411803,-0.393280875,,,,,
ENSG00000033170,FUT8,-0.36589016,0.066775242,0.230578537,-0.458792742,,,,,
ENSG00000132563,REEP2,0.305099655,0.048317438,0.196586446,0.320219845,,,,,
ENSG00000169057,MECP2,-0.12162225,0.503423983,0.685001795,-0.122458213,,,,,
ENSG00000062370,ZNF112,-0.55533049,0.047743671,0.195424146,-0.62195588,,,,,
ENSG00000039650,PNKP,0.179279896,0.379991409,0.584344471,0.204154067,,,,,
ENSG00000144278,GALNT13,-0.345290416,0.136580055,0.334103627,-0.351448145,,,,,
ENSG00000106278,PTPRZ1,0.60731301,0.05116383,0.201130187,0.637220007,,,,,
ENSG00000260257,AL035071.1,-0.100800668,0.625109618,0.772763839,-0.115077473,,,,,
ENSG00000198001,IRAK4,-0.407518259,0.03312559,0.165560154,-0.449553675,,,,,
ENSG00000108256,NUFIP2,0.351843036,0.053124124,0.205919225,0.369082101,,,,,
ENSG00000247092,SNHG10,-0.115472743,0.685468522,,-0.140691598,,,,,
ENSG00000273729,AC007686.3,0.114415933,0.582195743,0.742385613,0.1248375,,,,,
ENSG00000135587,SMPD2,0.050109373,0.806730735,0.892792737,0.104660983,,,,,
ENSG00000196793,ZNF239,-0.186573027,0.434977635,,-0.286386238,,,,,
ENSG00000216901,ZNF603P,-0.570523343,0.166699955,,-0.802848883,,,,,
ENSG00000138668,HNRNPD,-0.047314846,0.6471398,0.78740179,-0.084646849,,,,,
ENSG00000137492,THAP12,-0.3088506,0.148133573,0.348297886,-0.330653277,,,,,
ENSG00000182473,EXOC7,0.05041048,0.706688992,0.829281364,0.056762037,,,,,
ENSG00000107438,PDLIM1,-0.235422567,0.546452598,,-0.408448274,,,,,
ENSG00000235370,DNM1P51,0.080794084,0.821583385,,0.258380591,,,,,
ENSG00000175782,SLC35E3,0.06633942,0.771271528,0.868908042,0.060558414,,,,,
ENSG00000107263,RAPGEF1,-0.320352717,0.070496271,0.237189161,-0.325676708,,,,,
ENSG00000117758,STX12,-0.026898056,0.870476886,0.927769097,-0.055182555,,,,,
ENSG00000173253,DMRT2,-0.66658873,0.06301633,,-0.765223468,,,,,
ENSG00000152683,SLC30A6,0.253652513,0.309233121,0.522092736,0.206880764,,,,,
ENSG00000137142,IGFBPL1,0.490025406,0.169975015,,0.642334029,,,,,
ENSG00000120798,NR2C1,0.208377536,0.373093998,0.578106309,0.231881016,,,,,
ENSG00000164741,DLC1,-0.067395456,0.684845634,0.814371366,-0.070961836,,,,,
ENSG00000125944,HNRNPR,-0.38027578,0.031690663,0.161991952,-0.441145617,,,,,
ENSG00000156650,KAT6B,-0.776888581,0.001256549,0.050339497,-0.886601731,,,,,
ENSG00000171853,TRAPPC12,0.079239867,0.709472976,0.830951082,0.089403095,,,,,
ENSG00000205250,E2F4,-0.037951407,0.817821386,0.89842369,-0.03018092,,,,,
ENSG00000011454,RABGAP1,-0.525487435,0.012398395,0.109460884,-0.645177245,,,,,
ENSG00000106351,AGFG2,0.090877934,0.677076834,0.809310636,0.107409814,,,,,
ENSG00000198960,ARMCX6,-0.242911063,0.260057267,0.473142559,-0.330570353,,,,,
ENSG00000137960,GIPC2,0.019812678,0.956684264,,-0.083436173,,,,,
ENSG00000140259,MFAP1,-0.555769358,0.020033868,0.133814839,-0.71146282,,,,,
ENSG00000173818,ENDOV,-0.17562061,0.263726075,0.476980503,-0.201002785,,,,,
ENSG00000143621,ILF2,0.036300464,0.681031209,0.811970614,-0.006270052,,,,,
ENSG00000124733,MEA1,0.282717449,0.106141749,0.289477499,0.289525789,,,,,
ENSG00000204084,INPP5B,-0.352504682,0.070593905,0.237190859,-0.384331599,,,,,
ENSG00000175203,DCTN2,0.038390701,0.772782691,0.869807952,0.038784953,,,,,
ENSG00000116786,PLEKHM2,-0.412388999,0.056552543,0.212790926,-0.417124931,,,,,
ENSG00000214753,HNRNPUL2,-0.319406063,0.06341842,0.225360567,-0.344920368,,,,,
ENSG00000087365,SF3B2,-0.091911674,0.428041689,0.624344645,-0.105953405,,,,,
ENSG00000196507,TCEAL3,-0.345993217,0.222093478,0.434995406,-0.546240537,,,,,
ENSG00000101194,SLC17A9,0.280874495,0.46403203,,0.385399657,,,,,
ENSG00000088930,XRN2,-0.434693449,0.013060987,0.111912032,-0.475012031,,,,,
ENSG00000116809,ZBTB17,-0.362107936,0.011370222,0.105938332,-0.381745967,,,,,
ENSG00000198520,ARMH1,0.142077325,0.638281033,,0.244571241,,,,,
ENSG00000172548,NIPAL4,-0.601606933,0.114954488,0.302825091,-0.854107346,,,,,
ENSG00000146674,IGFBP3,0.502072481,0.135125356,0.331767664,0.581570516,,,,,
ENSG00000236104,ZBTB22,0.043085467,0.74940231,0.856299555,0.047531544,,,,,
ENSG00000176593,AC008969.1,-0.198001895,0.474953429,0.662460973,-0.341502009,,,,,
ENSG00000247049,AC008443.2,0.072831149,0.862154016,,0.062985545,,,,,
ENSG00000164048,ZNF589,-0.603781364,0.003302734,0.066812351,-0.67133582,,,,,
ENSG00000090432,MUL1,0.231206789,0.171731478,0.378303986,0.184688738,,,,,
ENSG00000144724,PTPRG,0.823998717,9.98E-04,0.048946455,0.909249269,,,,,
ENSG00000111667,USP5,0.247410035,0.077286068,0.249222081,0.254803377,,,,,
ENSG00000102317,RBM3,1.070101022,0.005751592,0.081784267,1.595269303,,,,,
ENSG00000280734,LINC01232,-0.681058676,0.056126245,0.212101965,-1.002281283,,,,,
ENSG00000180448,ARHGAP45,0.286115531,0.398748236,0.601373018,0.397706818,,,,,
ENSG00000019582,CD74,0.365269382,0.34782572,0.557797356,0.475273313,,,,,
ENSG00000145623,OSMR,0.827864969,0.032357768,0.163597658,1.239549055,,,,,
ENSG00000204060,FOXO6,0.287148732,0.36666021,,0.398540048,,,,,
ENSG00000272936,AC096586.1,0.692351352,0.038960949,,0.948024711,,,,,
ENSG00000136819,C9orf78,-0.392880034,0.074954955,0.24496788,-0.479183804,,,,,
ENSG00000179292,TMEM151A,0.225925004,0.401826666,0.604001427,0.250983549,,,,,
ENSG00000010310,GIPR,-0.663301358,0.039029381,0.179288467,-0.823591421,,,,,
ENSG00000153046,CDYL,-0.333715142,0.018872514,0.129894812,-0.359491879,,,,,
ENSG00000219392,ZNF602P,-0.455633275,0.219793631,,-0.613902141,,,,,
ENSG00000116871,MAP7D1,-0.307626966,0.021734521,0.137573093,-0.336761766,,,,,
ENSG00000165416,SUGT1,0.089813562,0.648733286,0.788781808,0.07843885,,,,,
ENSG00000180822,PSMG4,0.294651181,0.221419975,0.434151725,0.32512755,,,,,
ENSG00000168005,SPINDOC,0.358388399,0.185275946,0.394527259,0.402559101,,,,,
ENSG00000241764,AC002467.1,-0.154868204,0.612377187,,-0.251310721,,,,,
ENSG00000162298,SYVN1,0.337217068,0.120425448,0.311392359,0.376255958,,,,,
ENSG00000101773,RBBP8,-0.587320195,0.00746956,0.091765297,-0.688846426,,,,,
ENSG00000267680,ZNF224,-0.039998245,0.837077428,0.909882969,0.016387997,,,,,
ENSG00000135637,CCDC142,0.207420483,0.423485195,,0.31897326,,,,,
ENSG00000120457,KCNJ5,0.141838839,0.704680273,,0.257865151,,,,,
ENSG00000096996,IL12RB1,0.138761103,0.71351775,,0.181474307,,,,,
ENSG00000165355,FBXO33,0.559324234,0.014996471,0.118853677,0.637403849,,,,,
ENSG00000171603,CLSTN1,0.835935885,0.002139577,0.05899143,0.915418474,,,,,
ENSG00000160282,FTCD,0.425417796,0.1892479,,0.477110888,,,,,
ENSG00000130720,FIBCD1,-0.410412524,0.273447832,,-0.547071942,,,,,
ENSG00000172175,MALT1,-0.482059501,0.024772962,0.145632099,-0.548620494,,,,,
ENSG00000152270,PDE3B,0.377026493,0.252258622,0.466113465,0.477270322,,,,,
ENSG00000178904,DPY19L3,0.232049195,0.221363023,0.434151725,0.243966319,,,,,
ENSG00000196678,ERI2,0.006976707,0.977779495,0.988301957,-0.006254464,,,,,
ENSG00000005436,GCFC2,0.279711328,0.382245633,0.586555132,0.332548016,,,,,
ENSG00000137752,CASP1,0.584774219,0.120971911,,0.854480669,,,,,
ENSG00000137462,TLR2,0.218036365,0.593466502,,0.423159567,,,,,
ENSG00000163938,GNL3,0.002074048,0.991595302,0.995379376,-0.016079118,,,,,
ENSG00000137273,FOXF2,0.27178859,0.448645029,,0.354485083,,,,,
ENSG00000167394,ZNF668,0.32347766,0.134819444,0.331283037,0.414359773,,,,,
ENSG00000146067,FAM193B,0.134074768,0.547689321,0.716981517,0.190631208,,,,,
ENSG00000138802,SEC24B,0.148704002,0.464067269,0.653918895,0.145515679,,,,,
ENSG00000144381,HSPD1,-0.072730414,0.781184811,0.875954315,-0.139627853,,,,,
ENSG00000164056,SPRY1,0.742130633,0.009958823,,0.883710579,,,,,
ENSG00000229419,RALGAPA1P1,0.19544638,0.630423468,,0.201497247,,,,,
ENSG00000131778,CHD1L,-0.72783595,0.011518726,,-0.927320281,,,,,
ENSG00000118217,ATF6,0.148365954,0.451756925,0.643635012,0.119215729,,,,,
ENSG00000143418,CERS2,-0.335326724,0.141215682,0.339588152,-0.43316157,,,,,
ENSG00000069869,NEDD4,0.105537254,0.711382474,,0.178283368,,,,,
ENSG00000164008,C1orf50,-0.260574103,0.343391511,0.553871909,-0.328288874,,,,,
ENSG00000270362,HMGN3-AS1,0.446590978,0.203500103,,0.617431376,,,,,
ENSG00000185361,TNFAIP8L1,0.37269643,0.082932416,0.257866494,0.410476837,,,,,
ENSG00000117174,ZNHIT6,-0.410176765,0.108284946,0.293096694,-0.524509476,,,,,
ENSG00000154370,TRIM11,0.305914852,0.175876967,0.382926855,0.352936569,,,,,
ENSG00000112972,HMGCS1,0.751500973,0.002293966,0.061423959,0.829451004,,,,,
ENSG00000119446,RBM18,0.111435282,0.552653871,0.720852875,0.096058738,,,,,
ENSG00000271425,NBPF10,-1.131038054,8.20E-04,,-1.388947359,,,,,
ENSG00000154330,PGM5,-0.31437377,0.364337452,,-0.310443327,,,,,
ENSG00000183647,ZNF530,0.314184703,0.297960596,,0.371647454,,,,,
ENSG00000245498,AP000866.1,-0.458304201,0.110026729,,-0.414804214,,,,,
ENSG00000150337,FCGR1A,0.530390757,0.203567961,0.413502713,1.291955609,,,,,
ENSG00000103174,NAGPA,0.785543202,0.018015661,0.126944407,0.931815904,,,,,
ENSG00000196091,MYBPC1,-0.456780686,0.138554263,0.336027548,-0.547915518,,,,,
ENSG00000163069,SGCB,-0.211468328,0.163455552,0.367549225,-0.238661281,,,,,
ENSG00000119185,ITGB1BP1,-0.219088167,0.173449938,0.380151452,-0.241372345,,,,,
ENSG00000105852,PON3,0.434044631,0.179274508,,0.528654993,,,,,
ENSG00000114270,COL7A1,0.737444878,0.007742326,0.092496855,0.893117284,,,,,
ENSG00000213398,LCAT,-0.740301628,1.12E-04,0.018703188,-0.722261181,,,,,
ENSG00000101198,NKAIN4,0.339282621,0.313391136,0.526124814,0.428312487,,,,,
ENSG00000129158,SERGEF,0.155259448,0.371578441,0.576913428,0.183524077,,,,,
ENSG00000004779,NDUFAB1,0.268300829,0.133445424,0.330081433,0.27540457,,,,,
ENSG00000103064,SLC7A6,0.554782936,0.052732087,0.205050569,0.624775587,,,,,
ENSG00000150760,DOCK1,-0.724532794,0.012267448,0.108934943,-0.893425358,,,,,
ENSG00000143147,GPR161,-0.334799623,0.113866071,0.30115643,-0.36490784,,,,,
ENSG00000169131,ZNF354A,-0.066851811,0.749675157,0.856430919,-0.046843042,,,,,
ENSG00000171992,SYNPO,0.182738884,0.574006366,0.736741063,0.140626126,,,,,
ENSG00000285564,AL031121.2,-0.710553216,0.032823534,0.164764432,-1.008832984,,,,,
ENSG00000225630,MTND2P28,-0.350859192,0.3880015,0.592039279,-0.692386939,,,,,
ENSG00000169862,CTNND2,-0.409797735,0.001573148,0.054312522,-0.419078004,,,,,
ENSG00000166851,PLK1,0.256374423,0.493469799,,0.431356002,,,,,
ENSG00000235072,AC012074.1,0.072647409,0.829913265,,0.217952715,,,,,
ENSG00000162929,KIAA1841,-0.275963634,0.277142365,0.490392722,-0.348961592,,,,,
ENSG00000118507,AKAP7,0.007017493,0.97115906,0.984871438,0.012686875,,,,,
