gene,gene_name,BA17_THp_HA_vs_AD.l2fc,BA17_THp_HA_vs_AD.pval,BA17_THp_HA_vs_AD.padj,BA17_THp_HA_vs_AD.raw_l2fc,,,,,
ENSG00000127418,FGFRL1,0.219280987,0.490909568,0.999962927,0.349154381,,,,,
ENSG00000179091,CYC1,0.205578874,0.213220022,0.999962927,0.215327307,,,,,
ENSG00000274253,AC138649.1,-0.044709332,0.874719691,0.999962927,-0.073846101,,,,,
ENSG00000127481,UBR4,-0.065098446,0.79211353,0.999962927,-0.072595121,,,,,
ENSG00000255198,SNHG9,0.157856115,0.583542419,0.999962927,0.157305936,,,,,
ENSG00000122512,PMS2,0.028035964,0.919731253,0.999962927,-0.002817577,,,,,
ENSG00000009830,POMT2,-0.370978662,0.051176894,0.999962927,-0.381992149,,,,,
ENSG00000073969,NSF,0.292098104,0.381976053,0.999962927,0.596015005,,,,,
ENSG00000164024,METAP1,-0.145734843,0.373770282,0.999962927,-0.183251676,,,,,
ENSG00000149269,PAK1,0.290318614,0.38350959,0.999962927,0.514876764,,,,,
ENSG00000235173,HGH1,-0.053490079,0.829558712,0.999962927,-0.054435548,,,,,
ENSG00000071889,FAM3A,0.091848286,0.661696695,0.999962927,0.102612833,,,,,
ENSG00000140988,RPS2,0.305609624,0.269588648,0.999962927,0.334132877,,,,,
ENSG00000126062,TMEM115,0.173979643,0.361975152,0.999962927,0.202990857,,,,,
ENSG00000186635,ARAP1,-0.318183136,0.129269239,0.999962927,-0.328368433,,,,,
ENSG00000155974,GRIP1,0.197313235,0.545563941,0.999962927,0.475794133,,,,,
ENSG00000144559,TAMM41,0.083634081,0.730269519,0.999962927,0.086881762,,,,,
ENSG00000119041,GTF3C3,0.182700273,0.349873209,0.999962927,0.196756657,,,,,
ENSG00000157184,CPT2,0.430631035,0.110969655,0.999962927,0.509536256,,,,,
ENSG00000144320,LNPK,0.283218959,0.223731888,0.999962927,0.320879431,,,,,
ENSG00000115226,FNDC4,0.462561034,0.040927337,0.999962927,0.536287378,,,,,
ENSG00000113327,GABRG2,0.348269812,0.283741956,0.999962927,1.008387747,,,,,
ENSG00000145819,ARHGAP26,0.186457015,0.512568979,0.999962927,0.230233075,,,,,
ENSG00000162496,DHRS3,0.115749524,0.654678442,0.999962927,0.130279425,,,,,
ENSG00000197322,C17orf102,0.227519734,0.474904944,0.999962927,0.620251294,,,,,
ENSG00000143319,ISG20L2,0.162665544,0.254915205,0.999962927,0.187702714,,,,,
ENSG00000136104,RNASEH2B,0.0627509,0.810667482,0.999962927,0.057317706,,,,,
ENSG00000277586,NEFL,0.477852868,0.152461559,0.999962927,1.017157021,,,,,
ENSG00000267014,LINC01532,0.274729515,0.405864213,0.999962927,0.461249319,,,,,
ENSG00000196396,PTPN1,0.272113506,0.150173741,0.999962927,0.285789833,,,,,
ENSG00000170412,GPRC5C,0.355862189,0.257780659,0.999962927,0.504355383,,,,,
ENSG00000233932,CTXN2,0.09474965,0.765658469,0.999962927,0.072295886,,,,,
ENSG00000189369,GSPT2,0.179169631,0.509627542,0.999962927,0.20916655,,,,,
ENSG00000081307,UBA5,0.078358089,0.615521276,0.999962927,0.038840185,,,,,
ENSG00000123178,SPRYD7,0.335342479,0.226515902,0.999962927,0.404560921,,,,,
ENSG00000198467,TPM2,0.175813206,0.568477656,0.999962927,0.223269942,,,,,
ENSG00000160801,PTH1R,0.126838112,0.681308497,0.999962927,0.136203895,,,,,
ENSG00000198513,ATL1,0.285444098,0.384391488,0.999962927,0.475948216,,,,,
ENSG00000125454,SLC25A19,0.189350674,0.337732844,0.999962927,0.278273404,,,,,
ENSG00000167553,TUBA1C,0.630226962,0.055165864,0.999962927,0.969678381,,,,,
ENSG00000198944,SOWAHA,-0.766107201,0.001852012,0.685743798,-0.939039379,,,,,
ENSG00000173064,HECTD4,0.009980433,0.966313965,0.999962927,0.009824227,,,,,
ENSG00000162999,DUSP19,-0.243587934,0.425549537,0.999962927,-0.393208925,,,,,
ENSG00000138738,PRDM5,0.290768856,0.194181573,0.999962927,0.329833763,,,,,
ENSG00000155438,NIFK,0.097702625,0.660237464,0.999962927,0.078657799,,,,,
ENSG00000133703,KRAS,0.285899679,0.235822972,0.999962927,0.33484343,,,,,
ENSG00000114650,SCAP,0.161783045,0.222697114,0.999962927,0.196407251,,,,,
ENSG00000139291,TMEM19,-0.119252526,0.502880339,0.999962927,-0.129086383,,,,,
ENSG00000105953,OGDH,0.196664035,0.193798344,0.999962927,0.196714592,,,,,
ENSG00000148925,BTBD10,0.12805811,0.646097343,0.999962927,0.160178613,,,,,
ENSG00000125968,ID1,0.359188752,0.281952039,0.999962927,0.586221326,,,,,
ENSG00000125970,RALY,0.16073241,0.442165223,0.999962927,0.141589332,,,,,
ENSG00000214046,SMIM7,0.130401571,0.441952032,0.999962927,0.076497991,,,,,
ENSG00000171631,P2RY6,0.662063451,0.047411896,0.999962927,1.432692385,,,,,
ENSG00000134245,WNT2B,0.28724581,0.237883455,0.999962927,0.363850538,,,,,
ENSG00000010318,PHF7,0.066815468,0.810750259,0.999962927,0.045417081,,,,,
ENSG00000103966,EHD4,0.28333667,0.239271341,0.999962927,0.324927519,,,,,
ENSG00000141424,SLC39A6,0.018369087,0.914263775,0.999962927,-5.48E-04,,,,,
ENSG00000160087,UBE2J2,-0.07180732,0.71306204,0.999962927,-0.018458625,,,,,
ENSG00000162923,WDR26,-0.067979362,0.627057793,0.999962927,-0.085425066,,,,,
ENSG00000095970,TREM2,-0.107792988,0.738426265,0.999962927,-0.189503091,,,,,
ENSG00000133019,CHRM3,0.155946596,0.637985199,0.999962927,0.243692057,,,,,
ENSG00000143669,LYST,0.074899644,0.773206282,0.999962927,0.066667407,,,,,
ENSG00000214756,CSKMT,0.671962599,0.008566073,0.98252421,0.792449215,,,,,
ENSG00000198586,TLK1,-0.061829549,0.720978811,0.999962927,-0.124930941,,,,,
ENSG00000100227,POLDIP3,-0.161868242,0.43811486,0.999962927,-0.21966174,,,,,
ENSG00000133321,RARRES3,0.248970448,0.417741473,0.999962927,0.320455961,,,,,
ENSG00000196139,AKR1C3,-0.051370245,0.864529272,0.999962927,-0.103394249,,,,,
ENSG00000173039,RELA,-0.185476056,0.441033966,0.999962927,-0.249027006,,,,,
ENSG00000112305,SMAP1,0.333419832,0.178471803,0.999962927,0.394353199,,,,,
ENSG00000119403,PHF19,-0.28487723,0.247720102,0.999962927,-0.350272745,,,,,
ENSG00000169242,EFNA1,0.15409256,0.602976479,0.999962927,0.176121031,,,,,
ENSG00000135766,EGLN1,-0.444155312,0.021993389,0.999962927,-0.530914413,,,,,
ENSG00000114026,OGG1,-0.144141306,0.435340792,0.999962927,-0.173363055,,,,,
ENSG00000119227,PIGZ,0.354829016,0.209302691,0.999962927,0.416184196,,,,,
ENSG00000146859,TMEM140,0.176743143,0.575034319,0.999962927,0.14943983,,,,,
ENSG00000113555,PCDH12,0.194065064,0.561311508,0.999962927,0.242971128,,,,,
ENSG00000188021,UBQLN2,0.210520464,0.484685285,0.999962927,0.264481673,,,,,
ENSG00000133134,BEX2,0.476727892,0.110338646,0.999962927,0.63960284,,,,,
ENSG00000169976,SF3B5,0.222923714,0.172782863,0.999962927,0.213116428,,,,,
ENSG00000197093,GAL3ST4,-0.013729801,0.955155008,0.999962927,0.075779511,,,,,
ENSG00000184277,TM2D3,0.09311726,0.707058452,0.999962927,0.106010215,,,,,
ENSG00000099953,MMP11,0.257970916,0.39605462,0.999962927,0.561730679,,,,,
ENSG00000213722,DDAH2,0.033559285,0.910236468,0.999962927,-0.003435918,,,,,
ENSG00000106624,AEBP1,-0.277506625,0.347487224,0.999962927,-0.373716163,,,,,
ENSG00000173452,TMEM196,0.146988841,0.645932366,0.999962927,0.231705314,,,,,
ENSG00000130821,SLC6A8,-0.025738171,0.900094747,0.999962927,-0.065047728,,,,,
ENSG00000130822,PNCK,0.119699291,0.692997864,0.999962927,0.104290335,,,,,
ENSG00000138172,CALHM2,0.013772231,0.962278615,0.999962927,0.011964075,,,,,
ENSG00000143390,RFX5,-0.1181855,0.496682872,0.999962927,-0.136912002,,,,,
ENSG00000162366,PDZK1IP1,0.112709725,0.714812354,0.999962927,0.473694015,,,,,
ENSG00000166448,TMEM130,0.236927419,0.472837671,0.999962927,0.291223654,,,,,
ENSG00000127884,ECHS1,0.029138258,0.850259422,0.999962927,0.012773418,,,,,
ENSG00000235501,AC105942.1,0.116652198,0.684601408,0.999962927,0.152680658,,,,,
ENSG00000068137,PLEKHH3,-0.271678655,0.192642276,0.999962927,-0.237698129,,,,,
ENSG00000103249,CLCN7,-0.404942993,0.040778287,0.999962927,-0.413907508,,,,,
ENSG00000170265,ZNF282,0.039991811,0.816627278,0.999962927,0.08534344,,,,,
ENSG00000148082,SHC3,-0.20774476,0.39593984,0.999962927,-0.248708877,,,,,
ENSG00000215021,PHB2,0.222921788,0.069832137,0.999962927,0.215303062,,,,,
ENSG00000164924,YWHAZ,0.284423382,0.293865561,0.999962927,0.366572114,,,,,
ENSG00000166603,MC4R,0.222944844,0.485512091,0.999962927,0.536959525,,,,,
ENSG00000113851,CRBN,0.191154146,0.307463644,0.999962927,0.207388278,,,,,
ENSG00000277399,GPR179,0.143581231,0.667529323,0.999962927,0.204954025,,,,,
ENSG00000128253,RFPL2,0.034999938,0.914974675,0.999962927,0.001168099,,,,,
ENSG00000272515,AL355578.1,-0.444876123,0.1344155,0.999962927,-0.53368886,,,,,
ENSG00000231738,TSPAN19,-0.395563715,0.220977934,0.999962927,-0.58664743,,,,,
ENSG00000144407,PTH2R,0.035481087,0.915060314,0.999962927,0.007285612,,,,,
ENSG00000196843,ARID5A,0.285355883,0.286942951,0.999962927,0.338628358,,,,,
ENSG00000170786,SDR16C5,0.27983322,0.402274303,0.999962927,0.561443592,,,,,
ENSG00000204520,MICA,0.15140044,0.596967621,0.999962927,0.15378393,,,,,
ENSG00000166575,TMEM135,0.178678465,0.443675046,0.999962927,0.178005866,,,,,
ENSG00000127252,HRASLS,0.075534837,0.73274392,0.999962927,0.108579344,,,,,
ENSG00000129484,PARP2,0.218274203,0.413962695,0.999962927,0.267201119,,,,,
ENSG00000154277,UCHL1,0.226108208,0.490548167,0.999962927,0.352640183,,,,,
ENSG00000135926,TMBIM1,0.457509491,0.156768055,0.999962927,0.73503757,,,,,
ENSG00000115255,REEP6,-0.067739484,0.769111954,0.999962927,-0.07056794,,,,,
ENSG00000185608,MRPL40,0.176706868,0.296969077,0.999962927,0.186140535,,,,,
ENSG00000067225,PKM,0.317512503,0.064634555,0.999962927,0.343695554,,,,,
ENSG00000152969,JAKMIP1,0.261529816,0.414244855,0.999962927,0.390334793,,,,,
ENSG00000272301,AP002360.3,0.068287403,0.837892937,0.999962927,0.075225807,,,,,
ENSG00000172260,NEGR1,0.235367344,0.451157094,0.999962927,0.294558331,,,,,
ENSG00000164880,INTS1,-0.033630825,0.854227564,0.999962927,-0.013388929,,,,,
ENSG00000250182,EEF1A1P13,-0.010615002,0.973555451,0.999962927,-0.126230448,,,,,
ENSG00000153956,CACNA2D1,0.237501809,0.472246518,0.999962927,0.355025287,,,,,
ENSG00000166510,CCDC68,0.391387528,0.212734135,0.999962927,0.405450378,,,,,
ENSG00000103187,COTL1,0.208886787,0.384319358,0.999962927,0.229498103,,,,,
ENSG00000243725,TTC4,-0.324708487,0.170944351,0.999962927,-0.430541348,,,,,
ENSG00000164796,CSMD3,0.126119399,0.701156326,0.999962927,0.222849515,,,,,
ENSG00000140682,TGFB1I1,0.228625223,0.477850924,0.999962927,0.332019317,,,,,
ENSG00000144560,VGLL4,-0.003264971,0.986584468,0.999962927,-0.028272897,,,,,
ENSG00000115128,SF3B6,0.172481165,0.310762151,0.999962927,0.195714832,,,,,
ENSG00000166479,TMX3,0.342810705,0.232823928,0.999962927,0.439749947,,,,,
ENSG00000204116,CHIC1,0.056692135,0.842097594,0.999962927,0.064487926,,,,,
ENSG00000114062,UBE3A,0.138313444,0.391975311,0.999962927,0.128987826,,,,,
ENSG00000211451,GNRHR2,0.500893381,0.120280466,0.999962927,0.77117563,,,,,
ENSG00000188659,SAXO2,0.31469341,0.320791984,0.999962927,0.48673266,,,,,
ENSG00000166965,RCCD1,-0.033296066,0.890681608,0.999962927,-0.026498779,,,,,
ENSG00000259347,AC087482.1,0.672495258,0.042532301,0.999962927,1.637192525,,,,,
ENSG00000241839,PLEKHO2,0.15618273,0.620517379,0.999962927,0.186942366,,,,,
ENSG00000142669,SH3BGRL3,0.189207179,0.436165584,0.999962927,0.204670461,,,,,
ENSG00000112624,BICRAL,0.031888223,0.891070768,0.999962927,0.030611384,,,,,
ENSG00000235033,AL590999.1,0.299215075,0.323902432,0.999962927,0.448664035,,,,,
ENSG00000124116,WFDC3,-0.308452898,0.356209611,0.999962927,-0.772964468,,,,,
ENSG00000124788,ATXN1,-0.227911645,0.188765718,0.999962927,-0.252840143,,,,,
ENSG00000183475,ASB7,-0.07158292,0.717402232,0.999962927,-0.108336261,,,,,
ENSG00000140464,PML,0.239553831,0.283361001,0.999962927,0.320036786,,,,,
ENSG00000185049,NELFA,-0.253335126,0.167379646,0.999962927,-0.257474558,,,,,
ENSG00000108639,SYNGR2,-0.031924577,0.911696825,0.999962927,-0.094668919,,,,,
ENSG00000116199,FAM20B,-0.020506562,0.901637373,0.999962927,-0.028182676,,,,,
ENSG00000136099,PCDH8,0.20440017,0.518282751,0.999962927,0.750348642,,,,,
ENSG00000174307,PHLDA3,-0.096541515,0.657162795,0.999962927,-0.10803431,,,,,
ENSG00000162931,TRIM17,-0.068302349,0.834616136,0.999962927,-0.159741934,,,,,
ENSG00000154265,ABCA5,0.164200596,0.586084308,0.999962927,0.20319085,,,,,
ENSG00000168056,LTBP3,-0.172592082,0.338843603,0.999962927,-0.159193141,,,,,
ENSG00000048991,R3HDM1,0.117253634,0.71985,0.999962927,0.144194414,,,,,
ENSG00000011600,TYROBP,0.212253987,0.499033924,0.999962927,0.322620886,,,,,
ENSG00000250786,SNHG18,-0.024548552,0.936739804,0.999962927,-0.043077749,,,,,
ENSG00000157540,DYRK1A,-0.004095059,0.985944887,0.999962927,-0.008558709,,,,,
ENSG00000266910,AC008507.1,0.358107057,0.273564262,0.999962927,0.570050894,,,,,
ENSG00000075945,KIFAP3,0.224731664,0.474744264,0.999962927,0.320901955,,,,,
ENSG00000104763,ASAH1,0.110216788,0.577153456,0.999962927,0.114420656,,,,,
ENSG00000147408,CSGALNACT1,0.084759865,0.727087175,0.999962927,0.101132979,,,,,
ENSG00000125826,RBCK1,-0.190343121,0.366262962,0.999962927,-0.226036745,,,,,
ENSG00000267272,LINC01140,0.448809857,0.177524501,0.999962927,0.9462037,,,,,
ENSG00000067842,ATP2B3,0.269497514,0.411070195,0.999962927,0.627846467,,,,,
ENSG00000274180,NATD1,-0.004401871,0.983329662,0.999962927,0.034641914,,,,,
ENSG00000234975,FTH1P2,0.014184813,0.965220821,0.999962927,-0.040522354,,,,,
ENSG00000135968,GCC2,0.113189895,0.629106318,0.999962927,0.116155843,,,,,
ENSG00000214376,VSTM5,0.095073365,0.772942213,0.999962927,0.143716392,,,,,
ENSG00000160783,PMF1,0.172100207,0.446097024,0.999962927,0.243954458,,,,,
ENSG00000091157,WDR7,0.177830945,0.561913722,0.999962927,0.228624327,,,,,
ENSG00000081320,STK17B,0.119542775,0.682485563,0.999962927,0.042742591,,,,,
ENSG00000158296,SLC13A3,-0.038408561,0.822869999,0.999962927,-0.044252817,,,,,
ENSG00000167202,TBC1D2B,-0.039118849,0.860811586,0.999962927,-0.04224312,,,,,
ENSG00000176406,RIMS2,0.316675733,0.240843977,0.999962927,0.386421807,,,,,
ENSG00000184281,TSSC4,0.125971379,0.556447326,0.999962927,0.147926113,,,,,
ENSG00000169136,ATF5,0.10283811,0.697226459,0.999962927,0.070836419,,,,,
ENSG00000103253,HAGHL,-0.018567106,0.934209005,0.999962927,-0.011306885,,,,,
ENSG00000226525,RPS7P10,-0.007523805,0.980803433,0.999962927,0.048919416,,,,,
ENSG00000171867,PRNP,0.309503105,0.314776357,0.999962927,0.431763915,,,,,
ENSG00000107864,CPEB3,0.214198206,0.509143705,0.999962927,0.303383573,,,,,
ENSG00000154556,SORBS2,0.126332181,0.605190148,0.999962927,0.147061053,,,,,
ENSG00000150361,KLHL1,0.123813373,0.696924716,0.999962927,0.311475208,,,,,
ENSG00000198003,CCDC151,-0.653277194,0.013241375,0.999962927,-0.786166746,,,,,
ENSG00000067798,NAV3,0.13069028,0.685487721,0.999962927,0.126039599,,,,,
ENSG00000113649,TCERG1,0.208411156,0.43235532,0.999962927,0.236844039,,,,,
ENSG00000063177,RPL18,0.273379057,0.305803535,0.999962927,0.266254619,,,,,
ENSG00000163618,CADPS,0.251361564,0.450835816,0.999962927,0.473268833,,,,,
ENSG00000169189,NSMCE1,0.199165027,0.374818631,0.999962927,0.183911399,,,,,
ENSG00000178952,TUFM,0.181356907,0.263408229,0.999962927,0.149978281,,,,,
ENSG00000100348,TXN2,0.27264676,0.124610476,0.999962927,0.28796158,,,,,
ENSG00000161682,FAM171A2,-0.195353487,0.506562845,0.999962927,-0.286983714,,,,,
ENSG00000081386,ZNF510,-0.043029764,0.845689144,0.999962927,-0.060511218,,,,,
ENSG00000140519,RHCG,-0.235179711,0.433764014,0.999962927,-0.347929347,,,,,
ENSG00000170540,ARL6IP1,0.268017334,0.298761916,0.999962927,0.331880364,,,,,
ENSG00000183876,ARSI,0.094192641,0.776072506,0.999962927,0.208432947,,,,,
ENSG00000069329,VPS35,0.16310233,0.481738346,0.999962927,0.187073358,,,,,
ENSG00000239713,APOBEC3G,0.398639882,0.203374225,0.999962927,0.567811106,,,,,
ENSG00000125652,ALKBH7,0.237937963,0.3624534,0.999962927,0.248937867,,,,,
ENSG00000143793,C1orf35,-0.035214796,0.844924973,0.999962927,-0.019140554,,,,,
ENSG00000261292,AC110491.1,-0.008344794,0.978922045,0.999962927,-0.053507033,,,,,
ENSG00000253159,PCDHGA12,-0.028328119,0.930329947,0.999962927,-0.130891867,,,,,
ENSG00000198185,ZNF334,0.175722592,0.537642651,0.999962927,0.203584602,,,,,
ENSG00000188486,H2AFX,0.047387402,0.83363714,0.999962927,0.046306011,,,,,
ENSG00000163046,ANKRD30BL,0.545515694,0.098581701,0.999962927,1.061421808,,,,,
ENSG00000117394,SLC2A1,0.393899467,0.236220662,0.999962927,0.605484612,,,,,
ENSG00000253771,TPTE2P1,0.211414627,0.523313053,0.999962927,0.343592637,,,,,
ENSG00000132376,INPP5K,0.030246597,0.878704078,0.999962927,0.020205131,,,,,
ENSG00000118454,ANKRD13C,0.162961172,0.394233926,0.999962927,0.161899133,,,,,
ENSG00000215790,SLC35E2A,0.211518323,0.467023378,0.999962927,0.269033046,,,,,
ENSG00000091039,OSBPL8,0.166784329,0.457375539,0.999962927,0.182763429,,,,,
ENSG00000277443,MARCKS,-0.131274592,0.616945805,0.999962927,-0.164172783,,,,,
ENSG00000177105,RHOG,-0.202872952,0.460943675,0.999962927,-0.266721866,,,,,
ENSG00000113369,ARRDC3,0.427995668,0.101001828,0.999962927,0.393601726,,,,,
ENSG00000105737,GRIK5,0.211954452,0.34643617,0.999962927,0.259640356,,,,,
ENSG00000134086,VHL,0.007886482,0.966817149,0.999962927,-0.014618959,,,,,
ENSG00000131475,VPS25,0.485096491,0.003868,0.815156616,0.515883802,,,,,
ENSG00000230555,AL450326.1,0.323698831,0.297523216,0.999962927,0.629593764,,,,,
ENSG00000268061,NAPA-AS1,0.015370675,0.962545719,0.999962927,-0.040740556,,,,,
ENSG00000025434,NR1H3,-0.086229931,0.717870856,0.999962927,-0.089716173,,,,,
ENSG00000110651,CD81,0.36512571,0.202100294,0.999962927,0.4294428,,,,,
ENSG00000188064,WNT7B,0.391756029,0.234913548,0.999962927,0.707870461,,,,,
ENSG00000150768,DLAT,0.33331163,0.160539853,0.999962927,0.377425544,,,,,
ENSG00000143393,PI4KB,-0.020850691,0.859906702,0.999962927,-0.002181785,,,,,
ENSG00000176619,LMNB2,-0.029455918,0.864310077,0.999962927,-0.016978789,,,,,
ENSG00000106077,ABHD11,0.352216756,0.189053393,0.999962927,0.438637342,,,,,
ENSG00000117114,ADGRL2,0.192190783,0.507595751,0.999962927,0.249127597,,,,,
ENSG00000146856,AGBL3,0.04391687,0.866885858,0.999962927,0.026786013,,,,,
ENSG00000166783,MARF1,-0.233289492,0.16071653,0.999962927,-0.257258499,,,,,
ENSG00000273253,AL022328.4,0.055772446,0.818939392,0.999962927,0.031266768,,,,,
ENSG00000157916,RER1,0.07630335,0.53690879,0.999962927,0.080936067,,,,,
ENSG00000008086,CDKL5,0.343586133,0.27758599,0.999962927,0.495248707,,,,,
ENSG00000125848,FLRT3,0.289746781,0.384757057,0.999962927,0.602107208,,,,,
ENSG00000231764,DLX6-AS1,0.224718149,0.497850713,0.999962927,0.473060136,,,,,
ENSG00000185359,HGS,-0.0949745,0.428551167,0.999962927,-0.08135503,,,,,
ENSG00000111371,SLC38A1,0.215328733,0.507581529,0.999962927,0.329133422,,,,,
ENSG00000197935,ZNF311,-0.174372196,0.564377459,0.999962927,-0.221230957,,,,,
ENSG00000125868,DSTN,0.295230412,0.086856868,0.999962927,0.297548377,,,,,
ENSG00000228889,UBAC2-AS1,-0.031064653,0.921667314,0.999962927,-0.040708657,,,,,
ENSG00000204160,ZDHHC18,0.080151167,0.760912955,0.999962927,0.177806031,,,,,
ENSG00000002330,BAD,0.038143207,0.876783596,0.999962927,0.053518095,,,,,
ENSG00000143545,RAB13,0.31479878,0.326959678,0.999962927,0.423251524,,,,,
ENSG00000137726,FXYD6,0.064624286,0.781475142,0.999962927,0.058883011,,,,,
ENSG00000164466,SFXN1,0.243099813,0.320680945,0.999962927,0.276926328,,,,,
ENSG00000212123,PRR22,0.10129192,0.725926522,0.999962927,0.110127574,,,,,
ENSG00000127377,CRYGN,0.197570139,0.517378521,0.999962927,1.174224464,,,,,
ENSG00000166405,RIC3,0.097767863,0.709860409,0.999962927,0.113949096,,,,,
ENSG00000133318,RTN3,0.240647062,0.447335324,0.999962927,0.339962672,,,,,
ENSG00000152931,PART1,0.241764819,0.452667799,0.999962927,0.383646058,,,,,
ENSG00000117335,CD46,0.276949801,0.236230667,0.999962927,0.312598241,,,,,
ENSG00000174738,NR1D2,-0.029986895,0.892012752,0.999962927,-0.027652744,,,,,
ENSG00000174851,YIF1A,0.362722904,0.049379688,0.999962927,0.388949304,,,,,
ENSG00000185298,CCDC137,-0.003326707,0.984572802,0.999962927,0.058797404,,,,,
ENSG00000122873,CISD1,0.515949706,0.082158492,0.999962927,0.718077741,,,,,
ENSG00000104388,RAB2A,0.354475119,0.192449532,0.999962927,0.458638988,,,,,
ENSG00000147036,LANCL3,0.409715349,0.218114058,0.999962927,0.740154471,,,,,
ENSG00000197324,LRP10,0.110042374,0.725751084,0.999962927,0.080561861,,,,,
ENSG00000106299,WASL,0.204254935,0.457718946,0.999962927,0.264491211,,,,,
ENSG00000091136,LAMB1,0.686505207,0.028028274,0.999962927,0.886965351,,,,,
ENSG00000284976,BX255925.3,-0.411712439,0.090571947,0.999962927,-0.430782356,,,,,
ENSG00000152402,GUCY1A2,0.473860193,0.082935559,0.999962927,0.611216075,,,,,
ENSG00000026025,VIM,0.344552366,0.242044341,0.999962927,0.443561935,,,,,
ENSG00000144034,TPRKB,0.027994452,0.9002251,0.999962927,0.008720531,,,,,
ENSG00000066117,SMARCD1,0.018284218,0.902408832,0.999962927,0.02834228,,,,,
ENSG00000164983,TMEM65,0.249077301,0.286657372,0.999962927,0.294045148,,,,,
ENSG00000140553,UNC45A,-0.005329626,0.968751226,0.999962927,0.012562997,,,,,
ENSG00000144043,TEX261,-0.17402319,0.36228306,0.999962927,-0.202229964,,,,,
ENSG00000213699,SLC35F6,0.300582737,0.078619336,0.999962927,0.318094684,,,,,
ENSG00000196544,BORCS6,0.020336644,0.922481708,0.999962927,0.047540303,,,,,
ENSG00000169282,KCNAB1,0.216264439,0.506584164,0.999962927,0.35234804,,,,,
ENSG00000175414,ARL10,-0.292938214,0.247305638,0.999962927,-0.348727543,,,,,
ENSG00000262814,MRPL12,0.231880639,0.34655283,0.999962927,0.318418915,,,,,
ENSG00000143502,SUSD4,0.33226213,0.312219161,0.999962927,0.538354054,,,,,
ENSG00000077232,DNAJC10,0.199299628,0.273074478,0.999962927,0.206238772,,,,,
ENSG00000108384,RAD51C,0.255256285,0.22678542,0.999962927,0.292449598,,,,,
