gene,gene_name,BA20_THp_HA_vs_AD.l2fc,BA20_THp_HA_vs_AD.pval,BA20_THp_HA_vs_AD.padj,BA20_THp_HA_vs_AD.raw_l2fc,,,,,
ENSG00000248487,ABHD14A,0.314157775,0.19958601,0.431601921,0.35151454,,,,,
ENSG00000116906,GNPAT,-0.097228837,0.457177722,0.671832783,-0.112185781,,,,,
ENSG00000267348,GEMIN7-AS1,0.206751807,0.555084353,,0.319338262,,,,,
ENSG00000088882,CPXM1,0.945912313,0.012278969,,1.771926554,,,,,
ENSG00000114209,PDCD10,0.124233923,0.350900132,0.580935145,0.122227458,,,,,
ENSG00000015676,NUDCD3,0.167532043,0.254010351,0.488850109,0.185018883,,,,,
ENSG00000168228,ZCCHC4,-0.106830323,0.541758927,0.73291311,-0.118257293,,,,,
ENSG00000203877,RIPPLY2,0.400007125,0.157024825,0.378895733,0.482532535,,,,,
ENSG00000165644,COMTD1,-0.102912533,0.604326133,0.777190163,-0.11185957,,,,,
ENSG00000104814,MAP4K1,-0.096652078,0.715284019,,-0.086529406,,,,,
ENSG00000080031,PTPRH,-0.340598812,0.291770645,,-0.463525108,,,,,
ENSG00000167771,RCOR2,0.536628137,0.062534482,0.245175973,0.624261062,,,,,
ENSG00000249859,PVT1,0.506579932,0.138437566,,0.668450734,,,,,
ENSG00000196437,ZNF569,-0.114902391,0.48043224,0.690388894,-0.138012317,,,,,
ENSG00000110046,ATG2A,0.215466472,0.180435817,0.407467194,0.236264912,,,,,
ENSG00000180104,EXOC3,0.011603868,0.943130975,0.972610642,0.003894242,,,,,
ENSG00000010361,FUZ,-0.34191112,0.14675812,0.365954946,-0.36690207,,,,,
ENSG00000227733,AC239809.3,0.184974446,0.54170895,,0.287696107,,,,,
ENSG00000155324,GRAMD2B,0.002695023,0.990814634,0.996332416,0.00877291,,,,,
ENSG00000166888,STAT6,0.089193565,0.613363584,0.782572592,0.071897569,,,,,
ENSG00000133561,GIMAP6,-0.473187106,0.169109348,0.393459709,-0.743214747,,,,,
ENSG00000280061,AC011504.1,-0.05782883,0.880908594,,-0.061171833,,,,,
ENSG00000176896,TCEANC,-0.389637112,0.115027406,0.326742389,-0.411533375,,,,,
ENSG00000113108,APBB3,0.449461082,0.083693109,0.279244786,0.516386865,,,,,
ENSG00000204569,PPP1R10,-0.045887396,0.703836355,0.84015199,-0.032904053,,,,,
ENSG00000159346,ADIPOR1,0.081225548,0.395232474,0.623285296,0.077442432,,,,,
ENSG00000089057,SLC23A2,0.443365839,0.03610638,0.194809633,0.468676467,,,,,
ENSG00000006210,CX3CL1,0.404439088,0.187030442,0.41575581,0.476355412,,,,,
ENSG00000186940,CHCHD2P9,0.987857527,0.0053102,,1.679826554,,,,,
ENSG00000135063,FAM189A2,0.356937548,0.216575489,0.450209796,0.407362514,,,,,
ENSG00000175826,CTDNEP1,-0.038805055,0.822510917,0.90802164,-0.040781941,,,,,
ENSG00000170542,SERPINB9,0.087414038,0.733203227,0.858939288,0.04279152,,,,,
ENSG00000154133,ROBO4,-0.634711554,0.082405657,0.277636002,-1.088493408,,,,,
ENSG00000177108,ZDHHC22,0.399178132,0.072646438,0.26149928,0.444968043,,,,,
ENSG00000154016,GRAP,-0.627239079,0.090950742,0.291504874,-0.967359796,,,,,
ENSG00000105967,TFEC,0.17090428,0.663217368,,0.390654435,,,,,
ENSG00000141431,ASXL3,0.081154514,0.706230529,0.841506361,0.078943575,,,,,
ENSG00000246273,SBF2-AS1,-0.22374833,0.264319834,0.498711038,-0.198200794,,,,,
ENSG00000136930,PSMB7,0.216437998,0.118847271,0.331407994,0.227008274,,,,,
ENSG00000141837,CACNA1A,0.790576663,0.001377276,0.053035051,0.877421013,,,,,
ENSG00000251429,AC098679.2,-1.139743076,0.004384031,0.081979696,-1.739794738,,,,,
ENSG00000184220,CMSS1,0.265568901,0.178043374,0.403564981,0.293440593,,,,,
ENSG00000057019,DCBLD2,0.099827586,0.627978005,0.792555258,0.09892275,,,,,
ENSG00000169660,HEXD,-0.662648708,2.07E-04,0.026551394,-0.700061082,,,,,
ENSG00000154175,ABI3BP,0.303994587,0.393944662,,0.326320439,,,,,
ENSG00000164976,MYORG,0.056680985,0.823644597,0.908647548,0.076564034,,,,,
ENSG00000151718,WWC2,-0.838043072,2.22E-04,0.026551394,-0.985739752,,,,,
ENSG00000086598,TMED2,0.215552802,0.171375258,0.396110741,0.217470903,,,,,
ENSG00000162910,MRPL55,0.435336589,0.013409786,0.127474726,0.462386719,,,,,
ENSG00000115896,PLCL1,-0.676249578,0.017556857,0.142524133,-0.9555462,,,,,
ENSG00000102081,FMR1,-0.41735932,0.036590624,0.19627616,-0.42619407,,,,,
ENSG00000183150,GPR19,0.547124526,0.057318588,0.234961777,0.631957863,,,,,
ENSG00000198690,FAN1,-0.576957822,1.78E-04,0.025366823,-0.610346331,,,,,
ENSG00000151640,DPYSL4,0.532252675,0.010106282,0.114830048,0.57932487,,,,,
ENSG00000107371,EXOSC3,-0.028492918,0.872398735,0.934231373,-0.036187895,,,,,
ENSG00000167566,NCKAP5L,-0.425231591,0.038227663,0.199374723,-0.459562815,,,,,
ENSG00000121892,PDS5A,-0.416651275,0.008653419,0.107357948,-0.476733233,,,,,
ENSG00000261879,AC087500.1,0.444970275,0.108522324,,0.56500817,,,,,
ENSG00000124370,MCEE,0.252076134,0.297708156,0.53110499,0.310107305,,,,,
ENSG00000109819,PPARGC1A,0.560788714,0.041568026,0.20605903,0.613670081,,,,,
ENSG00000109787,KLF3,-0.318401993,0.037311667,0.197370742,-0.33107352,,,,,
ENSG00000164576,SAP30L,-0.867819437,2.54E-04,0.026609199,-0.97784018,,,,,
ENSG00000156265,MAP3K7CL,-0.228118991,0.341280989,,-0.335727923,,,,,
ENSG00000150753,CCT5,0.158802077,0.452217924,0.667683524,0.167469477,,,,,
ENSG00000173193,PARP14,0.019990551,0.934637111,0.968185214,-0.044834879,,,,,
ENSG00000160050,CCDC28B,0.106590486,0.612380357,0.781904092,0.139126487,,,,,
ENSG00000140749,IGSF6,0.098610142,0.795694479,,0.105403978,,,,,
ENSG00000121207,LRAT,-0.235081288,0.466751978,0.679161486,-0.400301452,,,,,
ENSG00000187790,FANCM,0.282837514,0.360661495,,0.312003146,,,,,
ENSG00000061656,SPAG4,0.67789654,0.008252016,,0.798510717,,,,,
ENSG00000173727,AP000769.1,-0.093430083,0.760151355,0.875313893,-0.128460747,,,,,
ENSG00000171298,GAA,0.305251929,0.100742057,0.304550989,0.334066752,,,,,
ENSG00000254585,MAGEL2,0.935780987,0.022080733,,1.566371204,,,,,
ENSG00000166762,CATSPER2,0.348627378,0.108640815,0.318177008,0.414515473,,,,,
ENSG00000110318,CEP126,0.111502807,0.606342239,0.778339365,0.139834762,,,,,
ENSG00000178761,FAM219B,-0.135657386,0.170767697,0.395317612,-0.137314007,,,,,
ENSG00000115042,FAHD2A,0.155161362,0.161871454,0.384914068,0.170674175,,,,,
ENSG00000204599,TRIM39,-0.326128842,0.054999356,0.231246506,-0.409629872,,,,,
ENSG00000224043,CCNT2-AS1,-1.141360554,1.13E-04,,-1.379016869,,,,,
ENSG00000167193,CRK,-0.121852357,0.516840883,0.716972902,-0.153851268,,,,,
ENSG00000212864,RNF208,0.45748347,0.028603342,0.175712981,0.502638402,,,,,
ENSG00000095794,CREM,-0.182944346,0.413147574,0.637176167,-0.211634498,,,,,
ENSG00000119900,OGFRL1,-0.068090861,0.721317108,0.851058649,-0.045210085,,,,,
ENSG00000112977,DAP,0.07206531,0.701114939,0.838701685,0.079791829,,,,,
ENSG00000103485,QPRT,-0.145365271,0.477529346,0.688293182,-0.138009794,,,,,
ENSG00000155545,MIER3,-0.276474634,0.085442496,0.282313963,-0.303227983,,,,,
ENSG00000225194,LINC00092,0.056471055,0.848236556,0.921668807,0.07918632,,,,,
ENSG00000178980,SELENOW,0.105143802,0.566087075,0.750402331,0.094460137,,,,,
ENSG00000151689,INPP1,-0.377021822,0.021591963,0.156121109,-0.409231172,,,,,
ENSG00000147394,ZNF185,-0.168595256,0.499362044,0.704766134,-0.219508636,,,,,
ENSG00000062485,CS,0.306431049,0.05308515,0.227930771,0.331662794,,,,,
ENSG00000120805,ARL1,0.449200483,0.024188176,0.163812677,0.481811443,,,,,
ENSG00000169609,C15orf40,0.111104552,0.435441411,0.654792913,0.127764708,,,,,
ENSG00000178971,CTC1,-0.249801785,0.136098449,0.354354536,-0.280052597,,,,,
ENSG00000185133,INPP5J,0.541021899,0.098158823,0.30179434,0.641879682,,,,,
ENSG00000204282,TNRC6C-AS1,-1.298593216,5.58E-06,0.007457889,-1.581031764,,,,,
ENSG00000186280,KDM4D,-0.130454793,0.734988277,,-0.321188052,,,,,
ENSG00000117000,RLF,0.088583823,0.681159586,0.824798766,0.079621958,,,,,
ENSG00000129009,ISLR,0.144966576,0.663804698,0.814262221,0.105654297,,,,,
ENSG00000107651,SEC23IP,-0.093931904,0.650877022,0.807620233,-0.125236691,,,,,
ENSG00000155265,GOLGA7B,-0.230704358,0.120844166,0.334518281,-0.230819133,,,,,
ENSG00000130921,C12orf65,0.32972202,0.098344657,0.302047683,0.362014458,,,,,
ENSG00000260296,AC095057.3,-0.263310787,0.396590501,,-0.308051533,,,,,
ENSG00000071539,TRIP13,0.938001107,0.01371401,,1.434347771,,,,,
ENSG00000152953,STK32B,0.197020856,0.396813759,0.624452413,0.272277607,,,,,
ENSG00000104687,GSR,0.19924471,0.209317512,0.442230789,0.20960152,,,,,
ENSG00000237461,AL359710.1,-0.305820231,0.414916961,,-0.712241077,,,,,
ENSG00000159200,RCAN1,-0.565219304,0.031928224,0.183695391,-0.770964272,,,,,
ENSG00000210117,MT-TW,-0.260263251,0.519536184,0.718398356,-0.60947505,,,,,
ENSG00000166347,CYB5A,0.035904326,0.80424507,0.898747027,0.029872759,,,,,
ENSG00000065989,AC011529.1,0.644126122,0.016118865,0.13735987,0.737718656,,,,,
ENSG00000139370,SLC15A4,0.358893424,0.096599317,0.300000301,0.40266134,,,,,
ENSG00000133114,GPALPP1,0.478160928,0.040538784,0.204099181,0.525647065,,,,,
ENSG00000183172,SMDT1,0.135496284,0.304847695,0.537597321,0.154336985,,,,,
ENSG00000167549,CORO6,0.620738981,0.093273752,0.295236459,0.765427996,,,,,
ENSG00000174125,TLR1,0.743811152,0.068587294,,1.293130786,,,,,
ENSG00000272977,AL008721.2,-0.428273957,0.103572534,,-0.436203038,,,,,
ENSG00000164221,CCDC112,0.022056216,0.872596475,0.93434042,0.025834037,,,,,
ENSG00000255468,AP001107.9,0.306527911,0.224811523,,0.3592481,,,,,
ENSG00000267365,KCNJ2-AS1,-0.78062042,0.019158844,0.148837488,-1.120702272,,,,,
ENSG00000197912,SPG7,0.297843856,0.028492218,0.175621637,0.310135686,,,,,
ENSG00000127580,WDR24,0.053989414,0.726923288,0.85495546,0.070375854,,,,,
ENSG00000086730,LAT2,0.377488097,0.293241495,0.527854547,0.518022075,,,,,
ENSG00000063601,MTMR1,0.450717462,0.006781679,0.097964099,0.479661951,,,,,
ENSG00000183044,ABAT,0.034063729,0.851531818,0.923477653,0.062697671,,,,,
ENSG00000124459,ZNF45,-0.404026717,0.03411805,0.18869428,-0.434355539,,,,,
ENSG00000184384,MAML2,0.152666125,0.495424594,0.701434845,0.185122642,,,,,
ENSG00000152433,ZNF547,0.047309606,0.869690257,0.932342717,0.08953191,,,,,
ENSG00000106829,TLE4,-0.615416077,0.00293229,0.070616314,-0.663734605,,,,,
ENSG00000073146,MOV10L1,0.285291697,0.397261581,,0.293777385,,,,,
ENSG00000172817,CYP7B1,0.250112161,0.321752702,0.554528518,0.27983484,,,,,
ENSG00000148057,IDNK,0.337117184,0.041638348,0.20605903,0.372001887,,,,,
ENSG00000176485,PLA2G16,-0.563566341,0.056456549,0.233923449,-0.780596396,,,,,
ENSG00000105202,FBL,-0.742636698,0.009573336,0.111719573,-0.993822161,,,,,
ENSG00000117625,RCOR3,-0.24566757,0.052525398,0.227060618,-0.266650061,,,,,
ENSG00000206190,ATP10A,-0.565035747,0.13449669,0.352304027,-0.9697559,,,,,
ENSG00000181085,MAPK15,0.617222752,0.122125799,,1.035462991,,,,,
ENSG00000067248,DHX29,-0.319747554,0.057932205,0.236905421,-0.370889745,,,,,
ENSG00000163682,RPL9,-0.317517468,0.193531232,0.423998085,-0.421047463,,,,,
ENSG00000149289,ZC3H12C,-0.238597246,0.201408099,0.433857007,-0.25533999,,,,,
ENSG00000182985,CADM1,0.260737283,0.214293491,0.44776215,0.280813293,,,,,
ENSG00000140829,DHX38,-0.548306115,0.006337453,0.093777467,-0.627008028,,,,,
ENSG00000283390,AC068631.3,0.138045349,0.552832112,,0.139960088,,,,,
ENSG00000132153,DHX30,0.005853643,0.967747573,0.98439731,0.008085305,,,,,
ENSG00000235655,H3F3AP4,0.585125768,0.029739455,,0.690354779,,,,,
ENSG00000185869,ZNF829,-0.065133501,0.809246502,,-0.150070631,,,,,
ENSG00000090060,PAPOLA,-0.286158285,0.219959067,0.454756777,-0.316719081,,,,,
ENSG00000256053,APOPT1,0.163650705,0.413555321,0.637176167,0.180456602,,,,,
ENSG00000056050,HPF1,-0.17026251,0.282891545,0.517949688,-0.185176149,,,,,
ENSG00000251192,ZNF674,-0.060994282,0.796640679,,-0.067813537,,,,,
ENSG00000115053,NCL,-0.474851439,0.042961042,0.208230674,-0.612854813,,,,,
ENSG00000118162,KPTN,-0.239491329,0.224784915,0.460388724,-0.243165199,,,,,
ENSG00000147650,LRP12,0.44295732,0.118492565,0.33120241,0.492192108,,,,,
ENSG00000286162,AL354744.1,-0.091841047,0.692250806,,-0.069967947,,,,,
ENSG00000112357,PEX7,0.34155264,0.115401286,0.327247874,0.35822866,,,,,
ENSG00000106638,TBL2,0.082418138,0.601850502,0.775499172,0.067489076,,,,,
ENSG00000259448,LINC02352,-0.41384351,0.078739957,0.271790047,-0.589661646,,,,,
ENSG00000283178,BX119927.1,0.427330501,0.251718283,,0.584652988,,,,,
ENSG00000178409,BEND3,0.11217524,0.663433962,,0.117452284,,,,,
ENSG00000275832,ARHGAP23,-0.395184613,0.032155306,0.183991175,-0.435387268,,,,,
ENSG00000188976,NOC2L,0.144605158,0.386830238,0.615267084,0.137818158,,,,,
ENSG00000180182,MED14,0.108957253,0.582024046,0.762077933,0.088558221,,,,,
ENSG00000104356,POP1,0.213102431,0.306417706,0.539238438,0.193745468,,,,,
ENSG00000226124,FTCDNL1,-0.09065588,0.73484532,,-0.067896326,,,,,
ENSG00000179950,PUF60,0.059643326,0.457334421,0.671869863,0.058515269,,,,,
ENSG00000100987,VSX1,-0.456935869,0.111353225,0.322126388,-0.61402826,,,,,
ENSG00000170271,FAXDC2,-0.364902133,0.192537981,0.422421803,-0.432343748,,,,,
ENSG00000160188,RSPH1,0.412050063,0.02396992,0.163712179,0.462969214,,,,,
ENSG00000089693,MLF2,0.229219811,0.112332111,0.323487429,0.24202093,,,,,
ENSG00000232472,EEF1B2P3,-0.373279545,0.220194606,,-0.560464304,,,,,
ENSG00000141639,MAPK4,0.213260248,0.416163705,0.639317019,0.243976717,,,,,
ENSG00000102900,NUP93,0.20208897,0.255442948,0.490124737,0.211827378,,,,,
ENSG00000188322,SBK1,0.41644536,0.115459488,0.327343451,0.474927076,,,,,
ENSG00000187650,VMAC,0.023776693,0.935858426,,-0.010621137,,,,,
ENSG00000224870,MRPL20-AS1,-0.436688517,0.121538465,0.335744671,-0.627928509,,,,,
ENSG00000166321,NUDT13,-0.418034199,0.093985399,,-0.467598134,,,,,
ENSG00000136631,VPS45,-0.211783815,0.22894951,0.464295376,-0.249234849,,,,,
ENSG00000132837,DMGDH,-0.09967537,0.67254121,0.820034293,-0.105054631,,,,,
ENSG00000197119,SLC25A29,0.014266802,0.928468273,0.965612786,-0.006128743,,,,,
ENSG00000236017,ASMTL-AS1,0.400132228,0.245909691,0.481795498,0.535073899,,,,,
ENSG00000111639,MRPL51,-0.017944466,0.911946043,0.958034114,-0.027183826,,,,,
ENSG00000173141,MRPL57,0.144980464,0.168661916,0.392605017,0.159248099,,,,,
ENSG00000165113,GKAP1,-0.500661684,0.060549695,0.241295861,-0.619844152,,,,,
ENSG00000240859,AC093627.4,-0.127720754,0.709240852,,-0.132895561,,,,,
ENSG00000130204,AC011481.1,0.473646196,0.007407692,0.100616347,0.501297156,,,,,
ENSG00000259070,LINC00639,-0.580954976,0.062612234,0.24527255,-0.756913805,,,,,
ENSG00000147677,EIF3H,-0.283558285,0.081309389,0.275884743,-0.358407891,,,,,
ENSG00000111696,NT5DC3,1.137856848,0.001231962,0.051281859,1.435161854,,,,,
ENSG00000126456,IRF3,-0.188885516,0.240222486,0.475886265,-0.218791042,,,,,
ENSG00000159267,HLCS,-0.239809611,0.174089398,0.398591936,-0.306363125,,,,,
ENSG00000182952,HMGN4,0.235826326,0.08733488,0.285322412,0.250982465,,,,,
ENSG00000130589,HELZ2,0.096267181,0.745892086,0.866848243,0.025317683,,,,,
ENSG00000170802,FOXN2,-0.585911368,0.006196153,0.09238306,-0.648786123,,,,,
ENSG00000177595,PIDD1,-0.595724613,0.011133976,0.119221513,-0.656106312,,,,,
ENSG00000104866,PPP1R37,0.44333419,0.048314887,0.219885395,0.480699263,,,,,
ENSG00000213742,ZNF337-AS1,-0.069181177,0.838646914,,-0.086456951,,,,,
ENSG00000151364,KCTD14,0.148319966,0.602324472,,0.282294422,,,,,
ENSG00000118518,RNF146,-0.388593036,0.012698904,0.125582812,-0.422312078,,,,,
ENSG00000160404,TOR2A,0.081996357,0.641291519,0.800884521,0.11572011,,,,,
ENSG00000163131,CTSS,0.321170474,0.390773725,0.618883314,0.446635612,,,,,
ENSG00000143416,SELENBP1,0.057978265,0.834278346,0.913809504,0.065037168,,,,,
ENSG00000138028,CGREF1,0.945286235,7.22E-04,0.043046647,1.050701202,,,,,
ENSG00000108671,PSMD11,0.109230535,0.240808714,0.476270876,0.101506457,,,,,
ENSG00000117143,UAP1,0.268373538,0.168045204,0.39193926,0.272516675,,,,,
ENSG00000134532,SOX5,0.118158767,0.606589262,0.778527108,0.144104237,,,,,
ENSG00000160321,ZNF208,0.622626726,0.071440697,,0.864659956,,,,,
ENSG00000175764,TTLL11,-0.401784275,0.228268691,0.463897529,-0.584879806,,,,,
ENSG00000131931,THAP1,0.065569453,0.777324723,0.885398769,0.078433885,,,,,
ENSG00000087299,L2HGDH,0.350939669,0.150756403,0.370704281,0.397606586,,,,,
ENSG00000226791,LINC02611,0.253469562,0.483696793,,0.491019647,,,,,
ENSG00000051523,CYBA,0.187065027,0.574845159,0.757204359,0.228929693,,,,,
ENSG00000026297,RNASET2,0.38805637,0.197797791,0.429206304,0.463290907,,,,,
ENSG00000257923,CUX1,-0.135298898,0.409788379,0.63441399,-0.15628989,,,,,
ENSG00000151876,FBXO4,0.215560171,0.414025131,0.637718017,0.206777299,,,,,
ENSG00000156171,DRAM2,-0.2102141,0.303058057,0.536003087,-0.208623546,,,,,
ENSG00000151789,ZNF385D,0.395864631,0.208374055,0.441460936,0.486045817,,,,,
ENSG00000140450,ARRDC4,-0.541474918,0.065900591,0.25072998,-0.75988908,,,,,
ENSG00000126903,SLC10A3,-0.127307462,0.536742189,0.72959808,-0.199862265,,,,,
ENSG00000102805,CLN5,0.219544339,0.298934667,0.532227184,0.212431734,,,,,
ENSG00000169084,DHRSX,-0.183696939,0.438058054,0.657202438,-0.204028059,,,,,
ENSG00000172500,FIBP,0.318313258,0.014072443,0.129783625,0.334165393,,,,,
ENSG00000261485,PAN3-AS1,-0.045207938,0.863665574,,-0.0020058,,,,,
ENSG00000078319,PMS2P1,0.146776222,0.39718494,0.624815773,0.133727644,,,,,
ENSG00000188092,GPR89B,0.376503873,0.176067158,0.40085353,0.471669224,,,,,
ENSG00000197857,ZNF44,0.037401752,0.787861541,0.890643478,0.01249089,,,,,
ENSG00000108599,AKAP10,-0.113264355,0.519938584,0.718748689,-0.103332951,,,,,
ENSG00000204228,HSD17B8,0.200158679,0.437782072,0.657041902,0.212022441,,,,,
ENSG00000231133,HAR1B,0.429215308,0.297263146,,0.7457916,,,,,
ENSG00000143727,ACP1,0.28656339,0.076069223,0.266781354,0.293338086,,,,,
ENSG00000095739,BAMBI,0.272016463,0.23031422,0.46569666,0.241545098,,,,,
ENSG00000130363,RSPH3,0.151363189,0.327935102,0.560198009,0.111689434,,,,,
ENSG00000255471,AP001528.2,-0.203078453,0.557423144,,-0.265028565,,,,,
ENSG00000276345,AC004556.1,-0.046274821,0.906907087,,-0.123199007,,,,,
ENSG00000108309,RUNDC3A,0.43111867,0.112847144,0.323979403,0.458588434,,,,,
ENSG00000147853,AK3,0.016662982,0.942861816,0.972408119,0.039673077,,,,,
ENSG00000175595,ERCC4,-0.093144668,0.603569553,0.776665675,-0.11360811,,,,,
ENSG00000089682,RBM41,-0.54699122,0.006600249,0.095962345,-0.600628663,,,,,
ENSG00000137767,SQOR,0.120515871,0.702244897,0.838926804,0.044355934,,,,,
ENSG00000110911,SLC11A2,0.063358186,0.735986174,0.860400093,0.075075911,,,,,
ENSG00000155363,MOV10,-0.057828767,0.77553048,0.884340612,-0.080233256,,,,,
ENSG00000135249,RINT1,0.317358056,0.184712248,0.413282829,0.339021992,,,,,
ENSG00000070413,DGCR2,0.323109863,0.047663641,0.21870933,0.342513733,,,,,
ENSG00000137312,FLOT1,-0.189655701,0.254566085,0.489198299,-0.242036324,,,,,
ENSG00000138646,HERC5,-0.285733314,0.296576157,0.530237909,-0.317693389,,,,,
ENSG00000092020,PPP2R3C,-0.21265864,0.242335668,0.477891079,-0.214869497,,,,,
ENSG00000156313,RPGR,-0.384459638,0.164813449,0.388569687,-0.549544827,,,,,
ENSG00000160191,PDE9A,-0.319346476,0.202953525,0.435849015,-0.387832241,,,,,
ENSG00000179941,BBS10,0.508787343,0.029705667,0.17831407,0.558099859,,,,,
ENSG00000255129,AP000880.1,-0.032624881,0.923192396,,-0.014619219,,,,,
ENSG00000004139,SARM1,0.251758791,0.181911155,0.409760089,0.270600555,,,,,
ENSG00000196781,TLE1,-0.063139356,0.712473136,0.845082278,-0.063374793,,,,,
ENSG00000185942,NKAIN3,0.410422889,0.24608022,,0.584255588,,,,,
ENSG00000112039,FANCE,-0.307826978,0.280315395,0.516346059,-0.442594558,,,,,
ENSG00000081237,PTPRC,0.455328466,0.230289675,0.46569666,0.597117583,,,,,
ENSG00000090863,GLG1,-0.13531362,0.329690689,0.561816671,-0.145508754,,,,,
ENSG00000071051,NCK2,-0.057075947,0.760086375,0.875313893,-0.034214003,,,,,
ENSG00000235961,PNMA6A,0.803354601,0.008790205,0.107998761,0.895723172,,,,,
ENSG00000162004,CCDC78,0.78495162,0.012273499,,1.000192877,,,,,
ENSG00000226824,AC006001.2,0.312595439,0.414238238,,0.491541679,,,,,
ENSG00000233223,AC016876.1,-0.213675286,0.296514587,0.530237909,-0.223222055,,,,,
ENSG00000176907,TCIM,0.618398319,0.039463368,0.201600689,0.678491422,,,,,
ENSG00000205913,SRRM2-AS1,0.057563965,0.866726699,,0.077475907,,,,,
ENSG00000214491,SEC14L6,-0.694960499,0.003369788,0.075170464,-0.760807142,,,,,
ENSG00000103599,IQCH,-0.164874505,0.63032985,,-0.239530604,,,,,
ENSG00000144659,SLC25A38,0.029648946,0.851461089,0.923475899,0.03946928,,,,,
ENSG00000121281,ADCY7,0.544292511,0.074091957,0.26344245,0.651919585,,,,,
ENSG00000102575,ACP5,-0.101320571,0.76959738,,-0.076165695,,,,,
ENSG00000167302,TEPSIN,-0.4317518,0.005162035,0.087229321,-0.464770244,,,,,
ENSG00000030066,NUP160,-0.30407191,0.062901338,0.245760124,-0.343657477,,,,,
ENSG00000110042,DTX4,-0.051212364,0.807709285,0.900425255,-0.053301895,,,,,
ENSG00000166224,SGPL1,-0.519401784,0.017568459,0.142531725,-0.614122099,,,,,
ENSG00000187742,SECISBP2,-0.351967668,0.007174952,0.099763012,-0.40275104,,,,,
ENSG00000196642,RABL6,-0.205050353,0.29007043,0.524481879,-0.223609285,,,,,
ENSG00000165240,ATP7A,-0.254658578,0.216245696,0.449793742,-0.316750066,,,,,
ENSG00000279170,TSTD3,-0.300967806,0.146439022,0.365645572,-0.318583897,,,,,
ENSG00000165060,FXN,-0.081326482,0.604698287,0.777444291,-0.105101799,,,,,
ENSG00000065613,SLK,-0.468639355,0.014149676,0.129864544,-0.550096092,,,,,
ENSG00000258311,AC009779.3,-0.27473728,0.338106113,,-0.292649146,,,,,
ENSG00000084070,SMAP2,0.398884734,0.135005637,0.352953496,0.450950395,,,,,
ENSG00000088836,SLC4A11,-0.523567197,0.128237585,0.344355027,-0.708574653,,,,,
ENSG00000120784,ZFP30,-0.356087943,0.075246465,0.264869142,-0.394723946,,,,,
ENSG00000089558,KCNH4,0.616393025,0.070642743,,0.887173974,,,,,
ENSG00000112029,FBXO5,-0.884583,4.98E-04,,-1.063208634,,,,,
ENSG00000236021,AL359265.3,-0.559499421,0.129214932,,-0.874770712,,,,,
