gene,gene_name,BA17_SNp_HA_vs_AD.l2fc,BA17_SNp_HA_vs_AD.pval,BA17_SNp_HA_vs_AD.padj,BA17_SNp_HA_vs_AD.raw_l2fc,,,,,
ENSG00000088836,SLC4A11,0.108346618,0.698537301,0.999804227,0.253518421,,,,,
ENSG00000120784,ZFP30,-0.290865179,0.23817894,0.999804227,-0.341433975,,,,,
ENSG00000089558,KCNH4,0.373335571,0.222727245,0.999804227,0.560603265,,,,,
ENSG00000112029,FBXO5,-0.344836128,0.209125022,0.999804227,-0.36359169,,,,,
ENSG00000236021,AL359265.3,0.325385736,0.301104228,0.999804227,0.631155215,,,,,
ENSG00000170074,FAM153A,-0.064424316,0.838284092,0.999804227,-0.230405342,,,,,
ENSG00000269958,AL049840.4,-0.178493051,0.546424299,0.999804227,-0.351266178,,,,,
ENSG00000280010,AP001350.2,-0.170502101,0.588939233,0.999804227,-0.320530978,,,,,
ENSG00000136827,TOR1A,0.274295397,0.286362977,0.999804227,0.332814412,,,,,
ENSG00000183186,C2CD4C,0.086155968,0.763069337,0.999804227,0.127911425,,,,,
ENSG00000222019,URAHP,0.358247092,0.256483605,0.999804227,0.805617954,,,,,
ENSG00000013619,MAMLD1,-0.030641534,0.915762667,0.999804227,-0.064222814,,,,,
ENSG00000140688,C16orf58,0.435379755,0.083020955,0.999804227,0.524697807,,,,,
ENSG00000198824,CHAMP1,0.258444697,0.273102289,0.999804227,0.282182983,,,,,
ENSG00000121931,LRIF1,-0.058631145,0.818542898,0.999804227,-0.030759606,,,,,
ENSG00000118197,DDX59,-0.0340725,0.854918238,0.999804227,-0.031736356,,,,,
ENSG00000181396,OGFOD3,0.498756769,0.038212329,0.999804227,0.595020713,,,,,
ENSG00000172830,SSH3,-0.064005621,0.769966795,0.999804227,-0.081979849,,,,,
ENSG00000150687,PRSS23,0.690739471,0.020955883,0.999804227,1.099841781,,,,,
ENSG00000259417,CTXND1,-0.168851796,0.533157209,0.999804227,-0.212191871,,,,,
ENSG00000206140,TMEM191C,-0.007593754,0.980790309,0.999804227,-0.137676701,,,,,
ENSG00000237264,FTH1P11,0.253941311,0.42082621,0.999804227,0.286700785,,,,,
ENSG00000225706,PTPRD-AS1,-0.282544488,0.348628651,0.999804227,-0.464946169,,,,,
ENSG00000141956,PRDM15,0.070064697,0.780676109,0.999804227,0.062408572,,,,,
ENSG00000244053,RPL13AP2,0.283022055,0.316235934,0.999804227,1.66824272,,,,,
ENSG00000071626,DAZAP1,-0.083287949,0.600765945,0.999804227,-0.089532955,,,,,
ENSG00000198771,RCSD1,0.085739056,0.755897955,0.999804227,0.090761828,,,,,
ENSG00000214922,HLA-F-AS1,0.287903931,0.361593892,0.999804227,0.682092516,,,,,
ENSG00000165084,C8orf34,-0.510453357,0.105813126,0.999804227,-1.131830507,,,,,
ENSG00000135638,EMX1,0.098011101,0.755724789,0.999804227,0.078019259,,,,,
ENSG00000111801,BTN3A3,0.305168236,0.185291514,0.999804227,0.430370328,,,,,
ENSG00000156345,CDK20,0.300416035,0.33434184,0.999804227,0.476475951,,,,,
ENSG00000255389,Z97989.1,-0.347365778,0.214335968,0.999804227,-0.421515864,,,,,
ENSG00000267121,AC008105.3,0.359616443,0.250670347,0.999804227,0.588400849,,,,,
ENSG00000143546,S100A8,0.446831434,0.149958095,0.999804227,1.323319175,,,,,
ENSG00000253851,AC025370.1,0.383058787,0.185131035,0.999804227,1.600372401,,,,,
ENSG00000109381,ELF2,-0.236977039,0.200675629,0.999804227,-0.263031793,,,,,
ENSG00000167378,IRGQ,0.183335842,0.342428616,0.999804227,0.197022274,,,,,
ENSG00000125875,TBC1D20,-0.135849903,0.428817508,0.999804227,-0.161097193,,,,,
ENSG00000158006,PAFAH2,-0.213031421,0.267797526,0.999804227,-0.244342653,,,,,
ENSG00000075413,MARK3,-0.020902042,0.87178651,0.999804227,-0.005787551,,,,,
ENSG00000105072,C19orf44,-0.594549203,0.003450971,0.999804227,-0.609713346,,,,,
ENSG00000263072,ZNF213-AS1,0.278844473,0.297435329,0.999804227,0.35670304,,,,,
ENSG00000161149,TUBA3FP,0.303720039,0.306206684,0.999804227,0.78329509,,,,,
ENSG00000133422,MORC2,-0.11749382,0.507654617,0.999804227,-0.121940086,,,,,
ENSG00000129103,SUMF2,0.175079853,0.204226856,0.999804227,0.154236494,,,,,
ENSG00000099308,MAST3,0.010799464,0.965707224,0.999804227,-0.048806514,,,,,
ENSG00000123106,CCDC91,-0.074079066,0.732192388,0.999804227,-0.167783498,,,,,
ENSG00000068724,TTC7A,-0.078397179,0.717153974,0.999804227,-0.076045336,,,,,
ENSG00000277149,TYW1B,-0.006542932,0.983213343,0.999804227,0.025904077,,,,,
ENSG00000131828,PDHA1,0.130149692,0.457882193,0.999804227,0.122581323,,,,,
ENSG00000260231,KDM7A-DT,0.350556219,0.165895874,0.999804227,0.48240449,,,,,
ENSG00000115317,HTRA2,0.151214696,0.307802803,0.999804227,0.181932648,,,,,
ENSG00000112941,TENT4A,-0.188454106,0.370195185,0.999804227,-0.192991901,,,,,
ENSG00000143951,WDPCP,0.013478978,0.944843614,0.999804227,-0.058189028,,,,,
ENSG00000204713,TRIM27,0.245402462,0.202583132,0.999804227,0.326288561,,,,,
ENSG00000136918,WDR38,-0.183485636,0.553677534,0.999804227,-0.302884928,,,,,
ENSG00000251322,SHANK3,-0.315662303,0.20106038,0.999804227,-0.382389981,,,,,
ENSG00000179523,EIF3J-DT,0.179424028,0.364151419,0.999804227,0.191952514,,,,,
ENSG00000118707,TGIF2,-0.268594083,0.36266269,0.999804227,-0.295455263,,,,,
ENSG00000102098,SCML2,-0.161675674,0.597187016,0.999804227,-0.300130151,,,,,
ENSG00000184785,SMIM10,-0.135070999,0.626995222,0.999804227,-0.235065034,,,,,
ENSG00000257126,FOXG1-AS1,-0.153396331,0.626911293,0.999804227,-0.28494189,,,,,
ENSG00000204347,BTBD17,0.534229602,0.090565288,0.999804227,1.170408182,,,,,
ENSG00000179163,FUCA1,0.122158644,0.675734075,0.999804227,0.107410601,,,,,
ENSG00000149295,DRD2,-0.140257824,0.654572763,0.999804227,-0.115000316,,,,,
ENSG00000157500,APPL1,-0.089723799,0.647475487,0.999804227,-0.109014296,,,,,
ENSG00000137573,SULF1,0.303474163,0.336381735,0.999804227,0.570427996,,,,,
ENSG00000141447,OSBPL1A,-0.077421249,0.761236202,0.999804227,-0.161290185,,,,,
ENSG00000240972,MIF,0.076245027,0.752085096,0.999804227,0.098717822,,,,,
ENSG00000260160,AC011468.1,-0.146276743,0.640491465,0.999804227,0.022223688,,,,,
ENSG00000171421,MRPL36,0.196653056,0.442891276,0.999804227,0.259200229,,,,,
ENSG00000162869,PPP1R21,-0.506904665,0.022395806,0.999804227,-0.622140281,,,,,
ENSG00000109189,USP46,-0.175711909,0.5131356,0.999804227,-0.304341983,,,,,
ENSG00000110786,PTPN5,0.312166029,0.322321558,0.999804227,0.532319736,,,,,
ENSG00000185610,DBX2,0.081814356,0.789026611,0.999804227,0.097107357,,,,,
ENSG00000100033,PRODH,0.083945597,0.659398497,0.999804227,0.969447,,,,,
ENSG00000272333,KMT2B,-0.17027082,0.273961937,0.999804227,-0.139022186,,,,,
ENSG00000135917,SLC19A3,0.33488149,0.275168051,0.999804227,1.00115423,,,,,
ENSG00000168329,CX3CR1,0.294100609,0.350135474,0.999804227,0.47473134,,,,,
ENSG00000196569,LAMA2,-0.017703759,0.952102765,0.999804227,-0.08134172,,,,,
ENSG00000163541,SUCLG1,0.0422335,0.74024752,0.999804227,0.029950266,,,,,
ENSG00000166086,JAM3,-0.097089807,0.681173134,0.999804227,-0.121851847,,,,,
ENSG00000075043,KCNQ2,0.167324548,0.561906903,0.999804227,0.16755474,,,,,
ENSG00000053108,FSTL4,0.231358369,0.449132874,0.999804227,0.496757517,,,,,
ENSG00000272690,LINC02018,0.408410845,0.195922693,0.999804227,0.851464889,,,,,
ENSG00000062650,WAPL,-0.208833088,0.378995418,0.999804227,-0.245647159,,,,,
ENSG00000090266,NDUFB2,0.291211465,0.166486874,0.999804227,0.315296706,,,,,
ENSG00000103489,XYLT1,-0.095638007,0.669088277,0.999804227,-0.09105126,,,,,
ENSG00000092108,SCFD1,0.066779313,0.748746892,0.999804227,0.056325279,,,,,
ENSG00000159231,CBR3,0.068393901,0.790611543,0.999804227,0.041116597,,,,,
ENSG00000226491,FTOP1,0.172713174,0.582369465,0.999804227,0.744150995,,,,,
ENSG00000156795,WDYHV1,-0.003251147,0.988291113,0.999804227,-0.111062062,,,,,
ENSG00000065427,KARS,0.144017456,0.490411849,0.999804227,0.161246885,,,,,
ENSG00000230795,HLA-K,0.200752267,0.524404213,0.999804227,0.404528438,,,,,
ENSG00000100350,FOXRED2,-0.080861785,0.756819306,0.999804227,-0.15188779,,,,,
ENSG00000115350,POLE4,0.033387899,0.883507067,0.999804227,0.042690323,,,,,
ENSG00000230876,LINC00486,0.313540182,0.31895145,0.999804227,0.489473434,,,,,
ENSG00000148444,COMMD3,0.229981608,0.316375602,0.999804227,0.250604248,,,,,
ENSG00000162434,JAK1,-0.08005199,0.695444914,0.999804227,-0.099301851,,,,,
ENSG00000175895,PLEKHF2,0.04906991,0.852973134,0.999804227,0.156725078,,,,,
ENSG00000267221,C17orf113,-0.435310801,0.111944037,0.999804227,-0.544833906,,,,,
ENSG00000123080,CDKN2C,-0.392583677,0.06953003,0.999804227,-0.511672642,,,,,
ENSG00000163155,LYSMD1,-0.132065818,0.51087428,0.999804227,-0.187682106,,,,,
ENSG00000272449,AL139246.5,-0.23286596,0.452091141,0.999804227,-0.382674156,,,,,
ENSG00000172578,KLHL6,-0.474642382,0.132779966,0.999804227,-0.951730046,,,,,
ENSG00000171291,ZNF439,-0.064270157,0.793406554,0.999804227,-0.028739794,,,,,
ENSG00000101017,CD40,0.472357271,0.117779377,0.999804227,0.488379624,,,,,
ENSG00000117713,ARID1A,-0.046379232,0.778574689,0.999804227,-0.035249205,,,,,
ENSG00000136068,FLNB,0.173307591,0.559517197,0.999804227,0.153562875,,,,,
ENSG00000006047,YBX2,-0.285159761,0.366375015,0.999804227,-0.686164934,,,,,
ENSG00000276085,CCL3L1,0.653869409,0.022949596,0.999804227,3.020049811,,,,,
ENSG00000106052,TAX1BP1,-0.034856245,0.81120156,0.999804227,-0.075550855,,,,,
ENSG00000107554,DNMBP,0.156025017,0.495989002,0.999804227,0.231901077,,,,,
ENSG00000151923,TIAL1,-0.185424366,0.28737415,0.999804227,-0.208275474,,,,,
ENSG00000073756,PTGS2,0.336640521,0.284816782,0.999804227,0.483529673,,,,,
ENSG00000166323,C11orf65,0.321798929,0.285901276,0.999804227,0.587870457,,,,,
ENSG00000185112,FAM43A,0.160599463,0.600194237,0.999804227,0.255171188,,,,,
ENSG00000070761,CFAP20,0.101137995,0.694890931,0.999804227,0.115676216,,,,,
ENSG00000154080,CHST9,-0.201513954,0.511721148,0.999804227,-0.157777536,,,,,
ENSG00000135540,NHSL1,-0.20193934,0.44656705,0.999804227,-0.293368842,,,,,
ENSG00000245556,SCAMP1-AS1,0.075883881,0.776752634,0.999804227,0.065399121,,,,,
ENSG00000185261,KIAA0825,0.134154251,0.666728849,0.999804227,0.268537447,,,,,
ENSG00000141425,RPRD1A,-0.197118856,0.370643375,0.999804227,-0.245019836,,,,,
ENSG00000094963,FMO2,-0.445796239,0.157873111,0.999804227,-0.91258419,,,,,
ENSG00000171490,RSL1D1,-0.019418237,0.912946195,0.999804227,-0.049470276,,,,,
ENSG00000154620,TMSB4Y,0.311245891,0.323749102,0.999804227,0.847077754,,,,,
ENSG00000051620,HEBP2,0.134057139,0.562624428,0.999804227,0.162504163,,,,,
ENSG00000167113,COQ4,0.491042563,0.014511727,0.999804227,0.568213139,,,,,
ENSG00000119927,GPAM,-0.072057405,0.809944399,0.999804227,-0.168317906,,,,,
ENSG00000076944,STXBP2,0.229719417,0.406795403,0.999804227,0.335276574,,,,,
ENSG00000226913,BSN-DT,-0.025766586,0.934203787,0.999804227,-0.327079027,,,,,
ENSG00000086061,DNAJA1,-0.123114518,0.678299185,0.999804227,-0.320559556,,,,,
ENSG00000151468,CCDC3,0.004409119,0.987736682,0.999804227,-0.093582991,,,,,
ENSG00000104907,TRMT1,0.130031441,0.594253883,0.999804227,0.144003814,,,,,
ENSG00000128512,DOCK4,0.074371244,0.750032495,0.999804227,0.071298544,,,,,
ENSG00000250934,AC016924.1,-0.019144803,0.947887987,0.999804227,-0.097193572,,,,,
ENSG00000139767,SRRM4,0.04881927,0.876606381,0.999804227,-0.047313732,,,,,
ENSG00000171109,MFN1,-0.071977986,0.724966056,0.999804227,-0.128118024,,,,,
ENSG00000079134,THOC1,-0.289271895,0.158400804,0.999804227,-0.272635618,,,,,
ENSG00000141401,IMPA2,0.02855425,0.925731722,0.999804227,-0.002163472,,,,,
ENSG00000234420,ZNF37BP,-0.007019582,0.975337763,0.999804227,-0.035593338,,,,,
ENSG00000114859,CLCN2,-0.071521402,0.746687192,0.999804227,-0.080766076,,,,,
ENSG00000160216,AGPAT3,0.01211587,0.90431961,0.999804227,0.006750074,,,,,
ENSG00000205763,RP9P,0.29257675,0.261869746,0.999804227,0.428040932,,,,,
ENSG00000141101,NOB1,-0.04637443,0.814452893,0.999804227,-0.08034291,,,,,
ENSG00000260025,CRIM1-DT,0.039324412,0.840349036,0.999804227,2.86E-04,,,,,
ENSG00000071991,CDH19,-0.090823519,0.760684322,0.999804227,-0.132304705,,,,,
ENSG00000129151,BBOX1,-0.143677428,0.609789946,0.999804227,-0.212778826,,,,,
ENSG00000103995,CEP152,-0.398307677,0.176579017,0.999804227,-0.456667763,,,,,
ENSG00000233184,AC093157.1,0.00196447,0.993859165,0.999804227,0.065754857,,,,,
ENSG00000197323,TRIM33,-0.137030365,0.491639699,0.999804227,-0.143221272,,,,,
ENSG00000171492,LRRC8D,-0.404417267,0.129092396,0.999804227,-0.513086523,,,,,
ENSG00000167978,SRRM2,-0.184171548,0.356249908,0.999804227,-0.206343683,,,,,
ENSG00000259376,AC090907.1,0.041634666,0.893871162,0.999804227,-0.10276786,,,,,
ENSG00000232160,RAP2C-AS1,0.602612894,0.053935341,0.999804227,1.154643076,,,,,
ENSG00000182934,SRPRA,0.302980928,0.319720506,0.999804227,0.429933211,,,,,
ENSG00000112659,CUL9,-0.118071409,0.45693066,0.999804227,-0.118334332,,,,,
ENSG00000145425,RPS3A,0.05360757,0.846286416,0.999804227,-0.039027037,,,,,
ENSG00000136238,RAC1,0.127880591,0.603153275,0.999804227,0.085637392,,,,,
ENSG00000152527,PLEKHH2,0.355718556,0.23507544,0.999804227,0.701578167,,,,,
ENSG00000089335,ZNF302,-0.266744112,0.200441433,0.999804227,-0.288535298,,,,,
ENSG00000231113,AL035587.1,0.163776755,0.590849487,0.999804227,0.420951237,,,,,
ENSG00000070061,ELP1,-0.416916514,0.036009154,0.999804227,-0.515479672,,,,,
ENSG00000090975,PITPNM2,0.052088402,0.840932896,0.999804227,0.014115138,,,,,
ENSG00000136250,AOAH,0.09001455,0.765966472,0.999804227,0.183773826,,,,,
ENSG00000204524,ZNF805,0.327719312,0.283407904,0.999804227,0.5882266,,,,,
ENSG00000115204,MPV17,0.111597171,0.540698892,0.999804227,0.124317617,,,,,
ENSG00000171649,ZIK1,0.107696171,0.695527034,0.999804227,0.134168479,,,,,
ENSG00000184809,B3GALT5-AS1,-0.596794765,0.051086796,0.999804227,-0.824689582,,,,,
ENSG00000174028,FAM3C2,0.387941605,0.201693872,0.999804227,0.314517538,,,,,
ENSG00000171311,EXOSC1,0.183934726,0.453446023,0.999804227,0.234200223,,,,,
ENSG00000163832,ELP6,0.168774911,0.220084786,0.999804227,0.132686551,,,,,
ENSG00000177994,C2orf73,0.162833711,0.600322454,0.999804227,0.118804427,,,,,
ENSG00000240409,MTATP8P1,0.017271131,0.955616932,0.999804227,-0.066752261,,,,,
ENSG00000279372,AC137723.1,0.135263407,0.667691007,0.999804227,0.545187826,,,,,
ENSG00000153250,RBMS1,0.172512679,0.478002207,0.999804227,0.199352736,,,,,
ENSG00000240344,PPIL3,-0.045004774,0.824323282,0.999804227,-0.056814293,,,,,
ENSG00000000003,TSPAN6,-0.340909656,0.199140778,0.999804227,-0.405785774,,,,,
ENSG00000166558,SLC38A8,0.166017364,0.598119099,0.999804227,0.28847829,,,,,
ENSG00000113593,PPWD1,0.193033574,0.37721797,0.999804227,0.272360192,,,,,
ENSG00000179743,AL450998.2,0.13566511,0.544624202,0.999804227,0.221982969,,,,,
ENSG00000115107,STEAP3,0.117066564,0.66882442,0.999804227,0.169582873,,,,,
ENSG00000150637,CD226,0.392231628,0.213715933,0.999804227,0.926326049,,,,,
ENSG00000223612,AC241585.1,-0.136462546,0.659645524,0.999804227,-0.300103862,,,,,
ENSG00000101464,PIGU,0.09795867,0.618940686,0.999804227,0.087959463,,,,,
ENSG00000138193,PLCE1,-0.165363815,0.506521614,0.999804227,-0.149811084,,,,,
ENSG00000132694,ARHGEF11,0.068567423,0.758021325,0.999804227,0.06413384,,,,,
ENSG00000108953,YWHAE,-0.011226215,0.955167417,0.999804227,-0.076538823,,,,,
ENSG00000116285,ERRFI1,0.058087264,0.732340798,0.999804227,0.050389674,,,,,
ENSG00000099290,WASHC2A,0.057041633,0.749123689,0.999804227,0.061904338,,,,,
ENSG00000270055,AC127502.2,0.074055546,0.81389275,0.999804227,0.093177692,,,,,
ENSG00000114331,ACAP2,0.024164218,0.9192127,0.999804227,0.033032593,,,,,
ENSG00000158019,BABAM2,0.419265545,0.088296661,0.999804227,0.506266199,,,,,
ENSG00000157870,PRXL2B,0.033302236,0.878192607,0.999804227,0.042573027,,,,,
ENSG00000168282,MGAT2,0.409389716,0.140227948,0.999804227,0.507246879,,,,,
ENSG00000121361,KCNJ8,0.127057828,0.658588714,0.999804227,0.170842689,,,,,
ENSG00000198105,ZNF248,-0.225111268,0.352467934,0.999804227,-0.323833595,,,,,
ENSG00000117280,RAB29,-0.149175706,0.584538402,0.999804227,-0.179199522,,,,,
ENSG00000185880,TRIM69,-0.10805179,0.503421383,0.999804227,-0.110534715,,,,,
ENSG00000138796,HADH,0.056899287,0.801973821,0.999804227,0.036379715,,,,,
ENSG00000257524,AL157935.2,0.060099616,0.848830727,0.999804227,0.451872039,,,,,
ENSG00000103168,TAF1C,0.034793783,0.86882346,0.999804227,0.047158275,,,,,
ENSG00000105605,CACNG7,-0.027400835,0.892413679,0.999804227,-0.035010749,,,,,
ENSG00000091317,CMTM6,0.258113474,0.273921114,0.999804227,0.345267728,,,,,
ENSG00000189058,APOD,-0.245252606,0.257779649,0.999804227,-0.276852534,,,,,
ENSG00000271228,AL121655.1,0.159429587,0.584177264,0.999804227,0.247641911,,,,,
ENSG00000090273,NUDC,0.070164361,0.754258833,0.999804227,0.063239245,,,,,
ENSG00000233593,LINC02609,0.142643385,0.621100576,0.999804227,0.192391703,,,,,
ENSG00000156471,PTDSS1,0.399366815,0.148644947,0.999804227,0.524344797,,,,,
ENSG00000261195,AC027130.1,-0.631619629,0.030441411,0.999804227,-0.92649449,,,,,
ENSG00000185437,SH3BGR,-0.125869805,0.678108543,0.999804227,-0.139181065,,,,,
ENSG00000272157,AC107373.2,-0.009559987,0.975405586,0.999804227,-0.16511269,,,,,
ENSG00000183765,CHEK2,-0.014306648,0.962332618,0.999804227,0.019376407,,,,,
ENSG00000163166,IWS1,0.207752618,0.455381536,0.999804227,0.223965062,,,,,
ENSG00000013503,POLR3B,0.148289439,0.55222081,0.999804227,0.180834532,,,,,
ENSG00000139835,GRTP1,0.207037418,0.506203416,0.999804227,0.369766214,,,,,
ENSG00000169299,PGM2,0.384734847,0.169978162,0.999804227,0.574418064,,,,,
ENSG00000260992,DOCK9-DT,0.340789931,0.279539263,0.999804227,0.697002102,,,,,
ENSG00000188227,ZNF793,0.110498565,0.646868705,0.999804227,0.123785751,,,,,
ENSG00000176248,ANAPC2,0.03313982,0.893968185,0.999804227,0.012696479,,,,,
ENSG00000171103,TRMT61B,-0.124825294,0.637202927,0.999804227,-0.160733185,,,,,
ENSG00000223551,TMSB4XP4,-0.105524398,0.733634803,0.999804227,-0.218254745,,,,,
ENSG00000187398,LUZP2,-0.019220472,0.939567104,0.999804227,-0.020855392,,,,,
ENSG00000166428,PLD4,0.045826502,0.883973861,0.999804227,0.055109538,,,,,
ENSG00000169181,GSG1L,-0.360336319,0.138451331,0.999804227,-0.429728825,,,,,
ENSG00000065243,PKN2,-0.200222613,0.378705018,0.999804227,-0.222878914,,,,,
ENSG00000189298,ZKSCAN3,0.147057334,0.598005336,0.999804227,0.081361559,,,,,
ENSG00000167778,SPRYD3,0.184031407,0.390673171,0.999804227,0.208502613,,,,,
ENSG00000101489,CELF4,0.074312065,0.796822096,0.999804227,0.048776837,,,,,
ENSG00000163884,KLF15,-0.209057723,0.419498045,0.999804227,-0.278758131,,,,,
ENSG00000136381,IREB2,0.065184452,0.753407271,0.999804227,0.061764014,,,,,
ENSG00000254854,AP003390.1,-0.126836605,0.681347109,0.999804227,-0.349296856,,,,,
ENSG00000033011,ALG1,0.411313408,0.083436358,0.999804227,0.513376367,,,,,
ENSG00000157045,NTAN1,-0.200897774,0.274629067,0.999804227,-0.190114379,,,,,
ENSG00000116679,IVNS1ABP,-0.329541784,0.14602531,0.999804227,-0.411150936,,,,,
ENSG00000170290,SLN,0.050263585,0.862111809,0.999804227,-0.212557538,,,,,
ENSG00000213585,VDAC1,0.294639256,0.288121129,0.999804227,0.394862331,,,,,
ENSG00000130707,ASS1,0.331939672,0.231125341,0.999804227,0.426253186,,,,,
ENSG00000241945,PWP2,-0.0577377,0.835847336,0.999804227,-0.305363455,,,,,
ENSG00000141959,PFKL,0.183148997,0.294166113,0.999804227,0.19264051,,,,,
ENSG00000240370,RPL13P5,0.141439412,0.590583983,0.999804227,0.219396366,,,,,
ENSG00000165566,AMER2,-0.198483378,0.453440833,0.999804227,-0.289814913,,,,,
ENSG00000273373,AL355488.1,-0.275447961,0.382921654,0.999804227,-0.244704003,,,,,
ENSG00000125434,SLC25A35,0.440186931,0.128887765,0.999804227,0.593903423,,,,,
ENSG00000279145,AC011912.1,-0.016618109,0.95741025,0.999804227,-0.134928084,,,,,
ENSG00000259494,MRPL46,-0.34134784,0.200801781,0.999804227,-0.463404133,,,,,
ENSG00000136986,DERL1,0.124188117,0.61934603,0.999804227,0.144613303,,,,,
ENSG00000189190,ZNF600,0.248856186,0.414993612,0.999804227,0.611180014,,,,,
ENSG00000284959,AC007262.2,-0.474774305,0.131968251,0.999804227,-0.644754129,,,,,
ENSG00000228956,SATB1-AS1,-0.150357624,0.615937218,0.999804227,-0.201063664,,,,,
ENSG00000092978,GPATCH2,-0.142143699,0.451915032,0.999804227,-0.121168714,,,,,
ENSG00000113522,RAD50,-0.215082768,0.388189194,0.999804227,-0.154554853,,,,,
ENSG00000173372,C1QA,0.195690388,0.532269921,0.999804227,0.326230515,,,,,
ENSG00000167685,ZNF444,-0.249256065,0.237078032,0.999804227,-0.278234816,,,,,
ENSG00000167178,ISLR2,0.033509284,0.914318783,0.999804227,-0.082297095,,,,,
ENSG00000005189,REXO5,0.272360407,0.385595433,0.999804227,0.471891987,,,,,
ENSG00000137267,TUBB2A,0.481575013,0.117113098,0.999804227,0.785153295,,,,,
ENSG00000198046,ZNF667,-0.171621207,0.39468007,0.999804227,-0.1920695,,,,,
ENSG00000235217,TSPY26P,0.105943824,0.621186204,0.999804227,0.097401362,,,,,
ENSG00000168385,2-Sep,0.09042705,0.700864866,0.999804227,0.030696697,,,,,
ENSG00000085872,CHERP,0.129711431,0.530929929,0.999804227,0.134379985,,,,,
ENSG00000111727,HCFC2,0.137470546,0.52941231,0.999804227,0.193241763,,,,,
ENSG00000276293,PIP4K2B,-0.085347134,0.612330559,0.999804227,-0.088563196,,,,,
ENSG00000154319,FAM167A,0.029979504,0.915786231,0.999804227,-0.013775076,,,,,
ENSG00000138029,HADHB,0.198753941,0.398036742,0.999804227,0.180510796,,,,,
ENSG00000141098,GFOD2,-0.121593535,0.63285565,0.999804227,-0.161035101,,,,,
ENSG00000233325,MIPEPP3,-0.458657991,0.136926818,0.999804227,-0.761872108,,,,,
ENSG00000249898,MCPH1-AS1,-0.536906752,0.04031206,0.999804227,-0.694329822,,,,,
ENSG00000102893,PHKB,-0.052329843,0.747074827,0.999804227,-0.093923123,,,,,
ENSG00000101187,SLCO4A1,0.560916848,0.07526603,0.999804227,1.111459036,,,,,
ENSG00000158850,B4GALT3,0.12073262,0.507496846,0.999804227,0.120893803,,,,,
ENSG00000185920,PTCH1,-0.266137923,0.257905103,0.999804227,-0.319340162,,,,,
