MarkerName	Allele1	Allele2	Weight	Zscore	P-value	Direction
LOC105379301|ENSG00000254242	ad	control	31.00	0.062	0.9503	???????+??????
LNCOC1|ENSG00000253741	ad	control	163.00	-1.890	0.05877	????+----?????
CYB5A|ENSG00000166347	ad	control	687.00	0.100	0.9203	-+++-+----++--
RNVU1-19|ENSG00000275538	ad	control	93.00	-0.204	0.8381	??????---?????
Y_RNA|ENSG00000238713	ad	control	31.00	-0.158	0.8743	????????-?????
AMMECR1L|ENSG00000144233	ad	control	687.00	-1.090	0.2756	-----++++-+++-
BRSK1|ENSG00000160469	ad	control	687.00	1.601	0.1093	+++-++++-+---+
RPL13P11|ENSG00000241105	ad	control	31.00	0.124	0.9013	????????+?????
CYP2B6|ENSG00000197408	ad	control	31.00	-0.087	0.9305	????????-?????
BMAL2|ENSG00000029153	ad	control	687.00	0.910	0.3629	+++++----++-++
PDK3|ENSG00000067992	ad	control	659.00	0.995	0.32	+++++----++++?
SPTB|ENSG00000070182	ad	control	687.00	0.819	0.4126	+++++----+--++
ARL4A|ENSG00000122644	ad	control	687.00	-0.172	0.8635	++++++--+++-+-
FAM182A|ENSG00000125804	ad	control	587.00	-1.115	0.2648	????-----++++?
TMEM92-AS1|ENSG00000251179	ad	control	152.00	-2.170	0.02997	?????--+-????-
RN7SL693P|ENSG00000265272	ad	control	124.00	0.675	0.4994	?????-+++?????
LINC01700|ENSG00000232837	ad	control	124.00	-0.489	0.6247	?????++--?????
RPL5P11|ENSG00000242882	ad	control	424.00	-1.342	0.1795	?????????-+--?
RPS10P3|ENSG00000217716	ad	control	124.00	-0.593	0.5531	?????---+?????
C4orf46|ENSG00000205208	ad	control	687.00	-0.110	0.9125	--------+++++-
SPDYE21|ENSG00000230358	ad	control	486.00	-0.311	0.7561	?????-??+----?
NCR3LG1|ENSG00000188211	ad	control	687.00	2.035	0.04189	+++++----++-++
ERVW-1|ENSG00000242950	ad	control	111.00	-0.743	0.4576	----+?????????
PTGR3|ENSG00000180011	ad	control	687.00	0.422	0.6727	+++++++---+-++
LOC102724323|ENSG00000276446	ad	control	93.00	0.090	0.9281	?????-?++?????
CLEC4D|ENSG00000166527	ad	control	124.00	0.109	0.9134	?????-+-+?????
AZGP1P1|ENSG00000214313	ad	control	424.00	-0.656	0.5119	?????????-+--?
LINC02011|ENSG00000260902	ad	control	31.00	-0.142	0.8868	??????-???????
TACC1|ENSG00000147526	ad	control	687.00	0.799	0.4241	++-----++-+++-
CEMP1|ENSG00000205923	ad	control	548.00	-0.484	0.6282	?????--------?
MEI4|ENSG00000269964	ad	control	152.00	0.560	0.5757	?????--+-????+
IGLV2-14|ENSG00000211666	ad	control	124.00	-1.268	0.2048	?????----?????
OAF|ENSG00000184232	ad	control	687.00	-2.210	0.02712	+--------+---+
ZNF254|ENSG00000213096	ad	control	687.00	1.979	0.04779	+++++++--++++-
CTF1|ENSG00000150281	ad	control	263.00	-0.439	0.6607	+----+-++????-
ADAMDEC1|ENSG00000134028	ad	control	31.00	0.205	0.8379	?????+????????
UBE2K|ENSG00000078140	ad	control	687.00	2.628	0.008577	+++++----+++++
OR7E2P|ENSG00000255203	ad	control	62.00	-0.167	0.8677	??????-?-?????
DEK|ENSG00000124795	ad	control	687.00	-1.769	0.07697	-----++++--+--
TDRD7|ENSG00000196116	ad	control	687.00	0.771	0.4408	-----++++-+++-
ARL13B|ENSG00000169379	ad	control	687.00	0.635	0.5256	+-++-++++-+++-
PABPC3|ENSG00000151846	ad	control	124.00	-0.765	0.4441	?????-+--?????
ABHD10|ENSG00000144827	ad	control	687.00	2.183	0.02904	++++++----++++
RPS2P19|ENSG00000244249	ad	control	463.00	-0.444	0.6572	????+????+--+?
NTRK1|ENSG00000198400	ad	control	124.00	-3.255	0.001135	?????----?????
MS4A1|ENSG00000156738	ad	control	124.00	0.457	0.6474	?????-++-?????
RPL6P1|ENSG00000236111	ad	control	31.00	-0.011	0.9916	????????-?????
PSD4|ENSG00000125637	ad	control	687.00	-2.042	0.0412	-------++--+-+
KRT14|ENSG00000186847	ad	control	31.00	0.339	0.7345	????????+?????
RPS24P7|ENSG00000227361	ad	control	124.00	-0.136	0.8917	?????--++?????
RN7SL329P|ENSG00000242170	ad	control	93.00	-0.824	0.41	?????--?-?????
ZNF639|ENSG00000121864	ad	control	687.00	0.446	0.6555	+-+--++++++++-
ZBTB24-DT|ENSG00000223537	ad	control	576.00	1.846	0.06492	?????++-++++++
ATP5F1EP2|ENSG00000180389	ad	control	124.00	-2.874	0.004053	?????----?????
GAPDHP62|ENSG00000251013	ad	control	424.00	-0.106	0.9159	?????????+--+?
CD151|ENSG00000177697	ad	control	687.00	-4.525	6.04e-06	--------------
ATIC|ENSG00000138363	ad	control	687.00	0.868	0.3852	++++-++--+---+
DYNC1LI1|ENSG00000144635	ad	control	687.00	1.966	0.04935	+++++----++-++
CBX5|ENSG00000094916	ad	control	687.00	1.593	0.1113	++-+-++++-+++-
HMGB1P34|ENSG00000259648	ad	control	124.00	-1.646	0.09975	?????----?????
ZNF649|ENSG00000198093	ad	control	235.00	-2.193	0.0283	----++---?????
INGX|ENSG00000243468	ad	control	548.00	0.364	0.7162	?????--+++++-?
MTCYBP24|ENSG00000236232	ad	control	31.00	0.022	0.9827	????????+?????
RAB13|ENSG00000143545	ad	control	687.00	-3.152	0.001623	-------++---+-
DPPA2P4|ENSG00000261429	ad	control	31.00	0.386	0.6993	??????+???????
SAP30-DT|ENSG00000272870	ad	control	163.00	1.811	0.07013	????+++++?????
ZNF764|ENSG00000169951	ad	control	687.00	-2.040	0.04139	----+--------+
TPMTP1|ENSG00000267156	ad	control	548.00	0.666	0.5057	?????-+++++++?
UNC5A|ENSG00000113763	ad	control	687.00	-0.680	0.4962	-++++----+---+
MTND2P12|ENSG00000228725	ad	control	424.00	-0.263	0.7924	?????????+---?
RNU6-1125P|ENSG00000200471	ad	control	31.00	-0.154	0.8775	??????-???????
PISD|ENSG00000241878	ad	control	687.00	0.108	0.9142	+++++----+---+
G6PC2|ENSG00000152254	ad	control	124.00	-1.045	0.2958	?????-+--?????
LOC115308161|ENSG00000271551	ad	control	163.00	0.868	0.3851	????+--++?????
RPL36AP37|ENSG00000244398	ad	control	548.00	0.650	0.5156	?????--+++-+-?
CFAP418-AS1|ENSG00000253773	ad	control	124.00	-2.235	0.02544	?????----?????
LOC124904778|ENSG00000202498	ad	control	424.00	0.074	0.9411	?????????++-+?
SLC22A10|ENSG00000184999	ad	control	659.00	0.551	0.5818	++++++------+?
CMTR2|ENSG00000292378	ad	control	687.00	-1.601	0.1093	------+---++--
FAM117A|ENSG00000121104	ad	control	687.00	-1.319	0.1871	------+--+---+
HPCA|ENSG00000121905	ad	control	235.00	1.931	0.05344	+++++----?????
LOC653653|ENSG00000293358	ad	control	424.00	1.231	0.2183	?????????+-++?
ASH1L-IT1|ENSG00000227773	ad	control	31.00	-0.133	0.8944	????????-?????
MSN|ENSG00000147065	ad	control	659.00	-2.114	0.0345	-------+---++?
MIR7161|ENSG00000278571	ad	control	93.00	-0.080	0.9359	??????-++?????
TMEM65|ENSG00000164983	ad	control	687.00	0.260	0.795	+--+-+----++++
RBM19|ENSG00000122965	ad	control	687.00	-1.367	0.1716	----+++++-----
SLC16A11|ENSG00000174326	ad	control	191.00	-2.005	0.04491	????-----????+
LINC00456|ENSG00000233124	ad	control	31.00	-0.076	0.9393	????????-?????
POP7|ENSG00000172336	ad	control	687.00	1.395	0.1631	+++++----+--++
KHDRBS2-OT1|ENSG00000250686	ad	control	615.00	0.039	0.9688	????---+-+--++
TPSB2|ENSG00000197253	ad	control	93.00	0.485	0.6277	?????++?-?????
CLPTM1L|ENSG00000274811	ad	control	687.00	0.034	0.9727	++-+--+--+---+
CHI3L1|ENSG00000133048	ad	control	687.00	-3.187	0.001439	++-+---------+
TRMO|ENSG00000136932	ad	control	687.00	2.104	0.03534	+++++--++-++--
POU2AF2|ENSG00000150750	ad	control	62.00	-0.075	0.9401	??????--??????
TARM1|ENSG00000248385	ad	control	31.00	0.321	0.7483	??????+???????
LOC101928372|ENSG00000198358	ad	control	455.00	-1.257	0.2088	????????--+--?
RABGEF1|ENSG00000154710	ad	control	687.00	2.763	0.005729	+++++-+--++++-
FBN3|ENSG00000142449	ad	control	191.00	0.897	0.3695	????+--+-????+
GBP1|ENSG00000117228	ad	control	687.00	-2.302	0.02132	+--+------+++-
LOC728743|ENSG00000284691	ad	control	659.00	-1.590	0.1119	----+-+------?
NARF|ENSG00000141562	ad	control	235.00	0.645	0.5191	++--+++--?????
RBM4|ENSG00000173933	ad	control	235.00	-3.313	0.0009225	---------?????
LINC00670|ENSG00000179136	ad	control	517.00	-0.460	0.6458	?????--?-++-+?
C1QC|ENSG00000159189	ad	control	687.00	-3.047	0.002312	+----------+--
GRIA2|ENSG00000120251	ad	control	687.00	2.105	0.03529	++++++---++-++
CHST12|ENSG00000136213	ad	control	687.00	-1.679	0.09307	----+++-+----+
KCNMB4|ENSG00000135643	ad	control	687.00	1.381	0.1674	-++--++++-++--
ADGRB1|ENSG00000181790	ad	control	687.00	-1.404	0.1603	--+-+----+---+
TP53BP2|ENSG00000143514	ad	control	687.00	-1.522	0.128	-----+------++
SNORA23|ENSG00000201998	ad	control	525.00	0.460	0.6452	????+?-?--+-+?
SNORD114-11|ENSG00000200608	ad	control	62.00	-0.203	0.839	??????+?-?????
LINC02393|ENSG00000256597	ad	control	124.00	8.263	1.419e-16	?????++++?????
MIA3|ENSG00000154305	ad	control	687.00	0.454	0.65	+++++-----+++-
DLG3|ENSG00000082458	ad	control	235.00	2.076	0.03791	+++++----?????
TMEM114|ENSG00000232258	ad	control	124.00	-0.264	0.7918	?????+---?????
HDAC1P1|ENSG00000234724	ad	control	93.00	0.439	0.6607	?????-+?+?????
KLF7-IT1|ENSG00000237892	ad	control	576.00	-0.189	0.8502	?????++++-+++-
NRAD1|ENSG00000233725	ad	control	235.00	0.486	0.627	---++--++?????
FBXL16|ENSG00000127585	ad	control	687.00	1.022	0.307	-++++++--+---+
ANKRD66|ENSG00000230062	ad	control	152.00	0.628	0.5298	?????+++-????+
UBA6|ENSG00000033178	ad	control	235.00	0.750	0.4535	+-++++---?????
PRELID1P1|ENSG00000217325	ad	control	124.00	0.061	0.9517	?????--++?????
LOC643067|ENSG00000181514	ad	control	31.00	-0.203	0.8388	?????-????????
RIMKLBP2|ENSG00000225920	ad	control	424.00	-0.154	0.8772	?????????-+-+?
ACOT4|ENSG00000177465	ad	control	687.00	-1.091	0.2752	----+----+---+
ZNF418|ENSG00000196724	ad	control	687.00	-0.064	0.9488	----+--+-+++++
TES|ENSG00000135269	ad	control	235.00	-2.427	0.01523	-------++?????
SNORA50C|ENSG00000277887	ad	control	424.00	0.653	0.5136	?????????-+++?
IGHV1-18|ENSG00000211945	ad	control	93.00	-0.196	0.8446	?????--?-?????
TAF10|ENSG00000166337	ad	control	687.00	0.584	0.5591	-----++++--+--
GALNT5|ENSG00000136542	ad	control	124.00	0.449	0.6536	?????++-+?????
RN7SL153P|ENSG00000244748	ad	control	31.00	0.062	0.9502	??????+???????
BOLA1|ENSG00000178096	ad	control	687.00	1.122	0.2618	++++++-+--++-+
GABRG1|ENSG00000163285	ad	control	687.00	0.062	0.9503	++++-++---+++-
SNORD115-25|ENSG00000199489	ad	control	93.00	-0.467	0.6405	?????--?-?????
LOC105371730|ENSG00000214708	ad	control	124.00	1.588	0.1123	?????-+++?????
TRBV7-2|ENSG00000282939	ad	control	62.00	0.028	0.9774	???????-+?????
RPS27AP2|ENSG00000232333	ad	control	31.00	-0.009	0.9925	????????-?????
TBX4|ENSG00000121075	ad	control	62.00	0.073	0.9417	???????-+?????
CDC25B|ENSG00000101224	ad	control	687.00	-2.631	0.008505	------+++-----
WDFY3-AS2|ENSG00000180769	ad	control	587.00	0.310	0.7567	????---++++++?
ZNF396|ENSG00000186496	ad	control	687.00	1.763	0.07784	+++++--+--++++
PTPRO|ENSG00000151490	ad	control	235.00	-0.182	0.8558	+++++----?????
CSPG4P5|ENSG00000272887	ad	control	424.00	-0.916	0.3597	?????????----?
PRPS1L1|ENSG00000229937	ad	control	424.00	0.165	0.8687	?????????--++?
RHPN1|ENSG00000158106	ad	control	235.00	-2.262	0.02371	-----+++-?????
LINC02251|ENSG00000258483	ad	control	124.00	5.441	5.306e-08	?????++++?????
BMS1P4|ENSG00000271816	ad	control	163.00	1.093	0.2744	????+-+-+?????
GAS6-DT|ENSG00000272695	ad	control	687.00	-0.748	0.4544	+++-+--+------
GJA5|ENSG00000265107	ad	control	263.00	-1.875	0.06084	---+-++--????-
NCMAP|ENSG00000184454	ad	control	124.00	1.298	0.1942	?????++++?????
DNAAF6|ENSG00000080572	ad	control	124.00	1.714	0.08656	?????++++?????
SCYL2|ENSG00000136021	ad	control	235.00	-0.543	0.5873	++++-----?????
THAP4|ENSG00000176946	ad	control	687.00	-2.420	0.0155	------+-+----+
IPO5P1|ENSG00000269837	ad	control	587.00	-0.451	0.6519	????+-+--+--+?
LINC01082|ENSG00000269186	ad	control	62.00	0.007	0.9944	??????+-??????
PRAF2|ENSG00000292222	ad	control	659.00	0.179	0.8579	+++++------+-?
FOXO3|ENSG00000118689	ad	control	687.00	-1.074	0.283	--+--+--+-+-+-
PPIAL4A|ENSG00000291978	ad	control	62.00	-0.183	0.8547	??????-?-?????
ZNF433|ENSG00000197647	ad	control	687.00	1.287	0.198	+++++----+++++
ST3GAL3-AS1|ENSG00000229444	ad	control	483.00	1.242	0.2141	?????+???++-++
SLC16A7|ENSG00000118596	ad	control	687.00	-0.043	0.9658	+++++----++-+-
XNDC1N|ENSG00000254469	ad	control	235.00	-0.218	0.8273	----++-++?????
ALMS1P1|ENSG00000290727	ad	control	424.00	-0.299	0.7648	?????????---+?
ZNF710|ENSG00000140548	ad	control	235.00	0.476	0.6337	----+++-+?????
MIR1229|ENSG00000283912	ad	control	31.00	-0.146	0.8837	??????-???????
DYRK3|ENSG00000143479	ad	control	235.00	-3.580	0.0003432	--------+?????
NPIPB6|ENSG00000198156	ad	control	587.00	1.792	0.07316	????++++-+-++?
RPP38-DT|ENSG00000176236	ad	control	576.00	-1.363	0.1728	?????-+---+-+-
RN7SL270P|ENSG00000277198	ad	control	31.00	-0.213	0.8317	??????-???????
MMP2-AS1|ENSG00000260135	ad	control	483.00	-1.220	0.2225	??????-??--+--
LINC01346|ENSG00000233304	ad	control	124.00	-1.756	0.07914	?????-+--?????
TDRD10|ENSG00000163239	ad	control	224.00	-1.242	0.2144	----?-+-+????-
HOXA-AS2|ENSG00000253552	ad	control	31.00	-0.097	0.9227	????????-?????
ACOT11|ENSG00000162390	ad	control	687.00	-0.285	0.7757	----+-++-----+
GGT3P|ENSG00000197421	ad	control	93.00	-0.143	0.8866	?????-+?-?????
PANTR1|ENSG00000233639	ad	control	615.00	-1.042	0.2973	????-++++-+---
FHP1|ENSG00000234213	ad	control	31.00	0.068	0.9461	??????+???????
CYB5RL|ENSG00000215883	ad	control	263.00	-0.595	0.5521	-----++++????+
TPTE2|ENSG00000132958	ad	control	124.00	-0.343	0.7314	?????---+?????
RNF44|ENSG00000146083	ad	control	687.00	-1.677	0.09351	----+-+--+---+
ARHGAP11B-DT|ENSG00000284906	ad	control	124.00	0.033	0.9734	?????--++?????
TAS2R2P|ENSG00000203523	ad	control	31.00	-0.032	0.9744	????????-?????
SPTSSB|ENSG00000196542	ad	control	687.00	1.662	0.09657	+++++----++-++
RDH5|ENSG00000135437	ad	control	235.00	-1.615	0.1063	-------++?????
GUSBP1|ENSG00000183666	ad	control	587.00	1.662	0.09645	????-++++--+-?
SIGMAR1|ENSG00000147955	ad	control	687.00	-0.098	0.9217	++++-------+-+
ST13P7|ENSG00000237821	ad	control	124.00	2.120	0.03403	?????++++?????
RAB42P1|ENSG00000230997	ad	control	424.00	0.319	0.7496	?????????++++?
STX2|ENSG00000111450	ad	control	687.00	-1.694	0.09026	-----++++---+-
TNS4|ENSG00000131746	ad	control	31.00	0.135	0.8924	????????+?????
HAUS1P3|ENSG00000253226	ad	control	424.00	0.132	0.8953	?????????++-+?
IRAK1|ENSG00000184216	ad	control	659.00	-2.523	0.01164	------+++----?
HDGFL1|ENSG00000112273	ad	control	576.00	-2.607	0.009124	?????------+--
MIAT|ENSG00000225783	ad	control	235.00	-1.179	0.2385	+++++----?????
CFL1P1|ENSG00000223820	ad	control	124.00	-1.529	0.1263	?????----?????
SERPINC1|ENSG00000117601	ad	control	124.00	1.755	0.07922	?????+-++?????
AGPAT1|ENSG00000227642	ad	control	687.00	0.962	0.3363	+++++----+++-+
MIR9-3HG|ENSG00000255571	ad	control	659.00	-0.962	0.336	+++++--------?
NDUFAF4|ENSG00000123545	ad	control	687.00	1.233	0.2176	++++-----+--++
PRRT1B|ENSG00000283526	ad	control	31.00	0.252	0.8012	??????+???????
PCCA-DT|ENSG00000274605	ad	control	648.00	-0.919	0.3583	---+?----+++++
STX16-NPEPL1|ENSG00000254995	ad	control	615.00	-1.265	0.206	????+-----++--
SNORD114-21|ENSG00000272344	ad	control	93.00	0.618	0.5364	??????+++?????
LOC124904611|ENSG00000267122	ad	control	124.00	-0.335	0.7378	?????++--?????
GRPEL2-AS1|ENSG00000253618	ad	control	576.00	0.831	0.4058	?????++-+++++-
LCLAT1|ENSG00000172954	ad	control	687.00	1.361	0.1734	+++++----+--++
ABCA2|ENSG00000107331	ad	control	687.00	1.322	0.1862	----+++++-++--
GCOM1|ENSG00000137878	ad	control	576.00	-0.229	0.8187	?????----++++-
YES1P1|ENSG00000224003	ad	control	587.00	-0.024	0.9809	????++++-+--+?
OR1D2|ENSG00000184166	ad	control	31.00	0.022	0.9827	????????+?????
TMEM26|ENSG00000196932	ad	control	235.00	-1.559	0.1189	+----++++?????
ITGA11|ENSG00000137809	ad	control	263.00	-6.178	6.501e-10	---------????-
SP140|ENSG00000079263	ad	control	263.00	-0.009	0.9929	++-++--++????-
WWC2-AS2|ENSG00000251359	ad	control	124.00	-0.533	0.5941	?????----?????
CD180|ENSG00000134061	ad	control	263.00	-4.368	1.252e-05	-----++--????-
EYA1|ENSG00000104313	ad	control	687.00	-0.021	0.9832	-----+++-++-++
DAGLB|ENSG00000164535	ad	control	687.00	-1.376	0.1689	-+-++----+---+
NDUFAF1|ENSG00000137806	ad	control	687.00	2.525	0.01156	++++-----+++++
DST|ENSG00000151914	ad	control	235.00	1.834	0.06663	----+++++?????
GDPD3|ENSG00000102886	ad	control	648.00	-2.264	0.02356	----?++-++-+--
ZNF813|ENSG00000198346	ad	control	263.00	-2.955	0.003129	-----+-++????-
ATP6AP2|ENSG00000182220	ad	control	659.00	1.454	0.1458	+++++----++++?
ZNF480|ENSG00000198464	ad	control	687.00	-0.181	0.8567	---+-++++--+--
CALCR|ENSG00000004948	ad	control	124.00	-0.039	0.969	?????-++-?????
MAPK6|ENSG00000069956	ad	control	235.00	2.214	0.02684	+++++----?????
FER1L6|ENSG00000214814	ad	control	165.00	1.362	0.1733	++++?-?-+?????
SNORD115-4|ENSG00000200680	ad	control	93.00	-0.604	0.5458	?????++?-?????
LOC124900494|ENSG00000201666	ad	control	31.00	-0.178	0.8584	??????-???????
LOC124901067|ENSG00000250244	ad	control	93.00	-0.033	0.974	??????+--?????
LOC359819|ENSG00000250669	ad	control	93.00	-0.032	0.9745	?????+--??????
ALDH1L1-AS1|ENSG00000250218	ad	control	576.00	-0.244	0.8073	?????---+++-++
SH2D3A|ENSG00000125731	ad	control	152.00	-2.025	0.04284	?????+-+-????-
TLR8|ENSG00000101916	ad	control	124.00	-1.469	0.1418	?????----?????
HADHB|ENSG00000138029	ad	control	687.00	0.561	0.5745	++++-----+++++
FYB2|ENSG00000187889	ad	control	152.00	0.075	0.9403	?????+-+-????+
AOAH|ENSG00000136250	ad	control	235.00	-1.200	0.2302	+--+--+--?????
NAA25|ENSG00000111300	ad	control	687.00	1.763	0.07789	--+-++-++++++-
OR9A2|ENSG00000179468	ad	control	548.00	1.085	0.2781	?????-++++++-?
PCDH12|ENSG00000113555	ad	control	687.00	-2.675	0.007464	--------+-----
SNORD48|ENSG00000265732	ad	control	62.00	-0.012	0.9908	??????-?+?????
LONP1|ENSG00000196365	ad	control	687.00	-0.871	0.3838	+---+--++----+
LOC100422287|ENSG00000235907	ad	control	62.00	0.088	0.93	??????+?-?????
RNU2-2P|ENSG00000222328	ad	control	463.00	-0.090	0.9283	????+????+--+?
ST8SIA4|ENSG00000113532	ad	control	687.00	-0.593	0.5533	++-+-----+-++-
DIAPH1|ENSG00000131504	ad	control	235.00	1.056	0.2908	++-++--++?????
LY6G6D|ENSG00000206402	ad	control	124.00	0.576	0.5644	?????+++-?????
RPP21|ENSG00000241779	ad	control	235.00	0.972	0.3308	++++-++-+?????
UPP2|ENSG00000007001	ad	control	235.00	-1.144	0.2527	-+-+-++--?????
SIGIRR|ENSG00000185187	ad	control	687.00	-2.508	0.01214	--------------
CCDC144BP|ENSG00000154874	ad	control	163.00	1.244	0.2133	????++-+-?????
PEG10|ENSG00000242265	ad	control	687.00	1.186	0.2355	-+++-++--+-+++
AFTPH|ENSG00000119844	ad	control	235.00	3.184	0.001453	++++-++++?????
SF3B2|ENSG00000087365	ad	control	687.00	-0.396	0.6921	----+-++++-++-
TAB3P1|ENSG00000235462	ad	control	62.00	0.332	0.7402	??????+?+?????
MIR320B2|ENSG00000221406	ad	control	93.00	0.421	0.6738	??????-++?????
LINC02995|ENSG00000253955	ad	control	93.00	0.123	0.9019	??????+++?????
CBR1-AS1|ENSG00000230212	ad	control	576.00	0.958	0.3381	?????-++--++-+
FRG1-DT|ENSG00000281543	ad	control	648.00	1.867	0.06191	-+++?+++++++++
YTHDC2|ENSG00000047188	ad	control	687.00	2.246	0.02472	+++++----++-++
ABHD3|ENSG00000158201	ad	control	687.00	-2.191	0.02848	+--------+-++-
MFSD2B|ENSG00000205639	ad	control	196.00	-0.170	0.8647	+-++?--+-?????
AGAP2-AS1|ENSG00000255737	ad	control	615.00	1.045	0.2958	????-+-+++---+
HSF5|ENSG00000176160	ad	control	124.00	0.145	0.8847	?????-++-?????
PRSS51|ENSG00000253649	ad	control	235.00	0.421	0.6734	----+-+-+?????
PIGA|ENSG00000165195	ad	control	659.00	1.097	0.2726	+++--++++--++?
OOEPP2|ENSG00000256192	ad	control	124.00	0.275	0.7831	?????--++?????
UGCG|ENSG00000148154	ad	control	687.00	-0.537	0.5911	++-+------+-+-
IFITM3P8|ENSG00000271377	ad	control	93.00	-0.170	0.8651	?????--?+?????
LSM1|ENSG00000175324	ad	control	687.00	0.101	0.9195	++++-----+-+++
ELOVL7|ENSG00000164181	ad	control	687.00	-0.606	0.5444	-------++++++-
NOLC1|ENSG00000166197	ad	control	687.00	2.536	0.01121	+++++--++++-++
AARS1|ENSG00000090861	ad	control	687.00	1.449	0.1474	++++-++++---++
KLHL21|ENSG00000162413	ad	control	687.00	-2.711	0.006702	-----++-+-----
LINC02836|ENSG00000237567	ad	control	31.00	0.356	0.7215	???????+??????
IFITM5|ENSG00000206013	ad	control	124.00	-0.206	0.8369	?????-++-?????
GIP|ENSG00000159224	ad	control	93.00	0.174	0.8618	??????-++?????
PGM5P4-AS1|ENSG00000231943	ad	control	93.00	0.632	0.5271	??????++-?????
FAM226B|ENSG00000269911	ad	control	39.00	1.373	0.1698	????+?????????
CRYBB3|ENSG00000100053	ad	control	124.00	-0.146	0.8836	?????--+-?????
ZNF890P|ENSG00000291037	ad	control	424.00	-0.348	0.7279	?????????++-+?
TIE1|ENSG00000066056	ad	control	687.00	-1.329	0.1838	-------++-+-+-
TPT1|ENSG00000133112	ad	control	235.00	-2.319	0.02039	-----+-++?????
EEF1A1P18|ENSG00000270775	ad	control	548.00	-0.276	0.7824	?????-++-++--?
MRPS18B|ENSG00000223775	ad	control	687.00	1.368	0.1714	+++++--++--+++
ZDHHC6|ENSG00000023041	ad	control	687.00	1.221	0.2223	-+++-+-++-++++
RPL3P2|ENSG00000227939	ad	control	124.00	-0.061	0.9511	?????-++-?????
RAB23|ENSG00000112210	ad	control	687.00	-2.089	0.03667	-----++++-+++-
OGT|ENSG00000147162	ad	control	659.00	0.462	0.6444	-+++++++-++-+?
GPT|ENSG00000167701	ad	control	235.00	-2.418	0.01562	------+++?????
RNU1-94P|ENSG00000199497	ad	control	31.00	0.067	0.9466	??????+???????
DNAJC18|ENSG00000170464	ad	control	687.00	2.748	0.00599	+++++---++++++
MYH7B|ENSG00000078814	ad	control	687.00	1.361	0.1734	--+-+-+++--+-+
DNAL4|ENSG00000100246	ad	control	687.00	2.066	0.03882	+++++----++-++
PMS2P9|ENSG00000233448	ad	control	517.00	0.466	0.6415	??????+--+-+-?
AK3P6|ENSG00000255838	ad	control	424.00	-0.657	0.5114	?????????++-+?
GOLGA1|ENSG00000136935	ad	control	687.00	1.511	0.1308	----+++++-++--
SNHG16|ENSG00000163597	ad	control	587.00	-1.785	0.07419	????+------+-?
TOR1B|ENSG00000136816	ad	control	687.00	-3.324	0.0008884	+-------------
WDR5-DT|ENSG00000273249	ad	control	576.00	-0.522	0.6015	?????----+---+
LOC124904027|ENSG00000284650	ad	control	196.00	-1.454	0.1459	----?--++?????
LINC02060|ENSG00000250156	ad	control	196.00	0.634	0.526	--++?+-+-?????
AP1M2P1|ENSG00000227534	ad	control	62.00	-0.029	0.9772	??????-?+?????
TADA3|ENSG00000171148	ad	control	687.00	-1.456	0.1455	----+---------
IL15RA|ENSG00000134470	ad	control	263.00	-4.441	8.973e-06	--------+????-
LINC01779|ENSG00000235933	ad	control	93.00	-0.273	0.7845	??????+--?????
